,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent,Country,PopMale,PopFemale,PopTotal,DrugConsumingPopulation
1675,Oceania,Australia and New Zealand,New Zealand,1.1,,,2016.0,16-64,ARQ,HHS,Amphetamines,,,NZL,1.1,,Oceania,New Zealand,2292434.0,2375646.0,4668088.0,4243716.363636363
1676,Oceania,Australia and New Zealand,New Zealand,11.0,14.3,7.9,2013.0,15+,Government source,HHS,Cannabis,10.3,11.7,NZL,,11.0,Oceania,New Zealand,2177346.0,2273302.0,4450641.0,404603.7272727273
1677,Oceania,Australia and New Zealand,New Zealand,2.0,2.7,1.5,2013.0,15+,Government source,HHS,Ecstasy,1.7,2.4,NZL,2.0,,Oceania,New Zealand,2177346.0,2273302.0,4450641.0,2225320.5
1678,Oceania,Australia and New Zealand,New Zealand,14.6,18.2,11.3,2008.0,16-64,Government source,HHS,Cannabis,13.4,15.7,NZL,,14.6,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,291796.9178082192
1679,Oceania,Australia and New Zealand,New Zealand,0.6,0.9,0.3,2008.0,16-64,Government source,HHS,Cocaine,0.3,0.8,NZL,0.6,,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,7100391.666666667
1680,Oceania,Australia and New Zealand,New Zealand,2.6,3.6,1.5,2008.0,16-64,Government source,HHS,Ecstasy,2.0,3.1,NZL,2.6,,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,1638551.923076923
1681,Oceania,Australia and New Zealand,New Zealand,0.5,0.7,0.4,2008.0,16-64,Government source,HHS,Prescription Stimulants,0.3,0.7,NZL,0.5,,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,8520470.0
1682,Oceania,Australia and New Zealand,New Zealand,1.1,1.5,1.0,2008.0,16-64,Government source,HHS,Opioids,0.8,1.4,NZL,,1.1,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,3872940.9090909087
1683,Oceania,Australia and New Zealand,New Zealand,0.1,,,2008.0,16-64,Government source,HHS,Opiates,0.1,0.3,NZL,,0.1,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,42602350.0
1684,Oceania,Australia and New Zealand,New Zealand,1.0,1.5,1.0,2008.0,15-64,Government source,HHS,Prescription opioids,0.7,1.3,NZL,,1.0,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,4260235.0
1685,Oceania,Australia and New Zealand,New Zealand,1.7,2.4,1.1,2008.0,16-64,Government source,HHS,Tranquillizers and sedatives,,,NZL,,1.7,Oceania,New Zealand,2083933.0,2176302.0,4260235.0,2506020.588235294
1686,Oceania,Australia and New Zealand,New Zealand,14.6,,,2007.0,16-64,Government source,HHS,Cannabis,,,NZL,,14.6,Oceania,New Zealand,2065480.0,2156020.0,4221495.0,289143.4931506849
1687,Oceania,Australia and New Zealand,New Zealand,2.1,,,2007.0,16-64,Government source,HHS,Amphetamines,,,NZL,2.1,,Oceania,New Zealand,2065480.0,2156020.0,4221495.0,2010235.714285714
1688,Oceania,Australia and New Zealand,New Zealand,2.6,,,2007.0,16-64,Government source,HHS,Ecstasy,,,NZL,2.6,,Oceania,New Zealand,2065480.0,2156020.0,4221495.0,1623651.923076923
1689,Oceania,Australia and New Zealand,New Zealand,13.25,,,2006.0,15-64,ARQ ,HHS ,Cannabis,,,NZL,,13.25,Oceania,New Zealand,2046247.0,2133738.0,4179986.0,315470.641509434
1690,Oceania,Australia and New Zealand,New Zealand,0.76,,,2006.0,15-64,ARQ ,HHS ,Cocaine,,,NZL,0.76,,Oceania,New Zealand,2046247.0,2133738.0,4179986.0,5499981.578947368
1691,Oceania,Australia and New Zealand,New Zealand,2.3,,,2006.0,15-64,ARQ ,HHS ,Amphetamines,,,NZL,2.3,,Oceania,New Zealand,2046247.0,2133738.0,4179986.0,1817385.2173913044
1692,Oceania,Australia and New Zealand,New Zealand,2.6,,,2006.0,15-64,ARQ ,HHS ,Ecstasy,,,NZL,2.6,,Oceania,New Zealand,2046247.0,2133738.0,4179986.0,1607686.923076923
1693,Oceania,Australia and New Zealand,New Zealand,0.42,,,2006.0,15-45,ARQ ,,Opioids,,,NZL,,0.42,Oceania,New Zealand,2046247.0,2133738.0,4179986.0,9952347.61904762
1694,Oceania,Australia and New Zealand,New Zealand,0.42,,,2006.0,15-45,ARQ,,Opiates,,,NZL,,0.42,Oceania,New Zealand,2046247.0,2133738.0,4179986.0,9952347.61904762
1695,Oceania,Melanesia,Fiji,5.08,,,2004.0,15-64,Government source,SS,Cannabis,3.04,7.12,FJI,,5.08,Oceania,Fiji,441510.0,425204.0,866699.0,170610.03937007874
1696,Americas,Caribbean,Saint Lucia,1.0,,,2002.0,15-64,UNODC Estimate,,Cocaine,,,LCA,1.0,,America,Saint Lucia,80074.0,81754.0,161814.0,161814.0
1697,Americas,South America,Ecuador,1.69,,,2017.0,12-65,Government source/UNODC Estimate,SS,Cocaine,0.02,3.35,ECU,1.69,,America,Ecuador,8350701.000000001,8346237.999999999,16696947.0,9879850.295857988
1698,Americas,South America,Paraguay,0.25,,,2003.0,12-64,UNODC Estimate,HHS,Cocaine,0.2,0.3,PRY,0.25,,America,Paraguay,2702430.0,2650831.0,5353260.0,21413040.0
1699,Americas,South America,Paraguay,0.03,,,2003.0,12-65,ARQ,HHS,Opiates,,,PRY,,0.03,America,Paraguay,2702430.0,2650831.0,5353260.0,178442000.0
1700,Asia,Central Asia and Transcaucasia,Armenia,0.1,,,2005.0,15-64,UNODC Estimate,HHS,Cocaine,,,ARM,0.1,,Asia,Armenia,1424139.0000000002,1623118.0,3047254.0,30472540.0
1701,Asia,Central Asia and Transcaucasia,Armenia,0.04,,,2005.0,15-64,UNODC Estimate,HHS,Amphetamines,,,ARM,0.04,,Asia,Armenia,1424139.0000000002,1623118.0,3047254.0,76181350.0
1702,Asia,Central Asia and Transcaucasia,Armenia,0.1,,,2005.0,15-64,UNODC Estimate,HHS,Ecstasy,,,ARM,0.1,,Asia,Armenia,1424139.0000000002,1623118.0,3047254.0,30472540.0
1703,Asia,Central Asia and Transcaucasia,Armenia,0.3,,,2005.0,15-64,UNODC Estimate ,HHS ,Opioids,,,ARM,,0.3,Asia,Armenia,1424139.0000000002,1623118.0,3047254.0,10157513.333333334
1704,Asia,East and South-East Asia,Philippines,0.03,,,2005.0,15-64,UNODC Estimate,HHS,Cocaine,,,PHL,0.03,,Asia,Philippines,43650131.0,42611129.0,86261247.0,2875374900.0
1705,Asia,Near and Middle East/South-West Asia,Iran (Islamic Republic of),0.01,,,2008.0,15-64,Government source,I,Cocaine,0.0,0.01,IRN,0.01,,Asia,Iran (Islamic Republic of),37258405.0,36059989.0,73318397.0,7331839700.0
1706,Asia,Near and Middle East/South-West Asia,Syrian Arab Republic,0.0,,,2005.0,15-64,UNODC Estimate,,Cocaine,,,SYR,0.0,,Asia,Syrian Arab Republic,9393081.0,9190475.0,18583557.0,inf
1707,Asia,Near and Middle East/South-West Asia,Syrian Arab Republic,0.02,,,2005.0,,UNODC Estimate,,Opiates,,,SYR,,0.02,Asia,Syrian Arab Republic,9393081.0,9190475.0,18583557.0,929177850.0
1708,Europe,South-Eastern Europe,Albania,0.08,,,2004.0,15-64,UNODC Estimate ,,Cocaine,,,ALB,0.08,,Europe,Albania,1521275.0,1541361.0,3062629.0,38282862.5
1709,Europe,South-Eastern Europe,Albania,0.02,,,2004.0,15-64,ARQ,,Amphetamines,,,ALB,0.02,,Europe,Albania,1521275.0,1541361.0,3062629.0,153131450.0
1710,Europe,South-Eastern Europe,Bosnia and Herzegovina,0.63,,,2008.0,15-64,ESPAD,SS,Cocaine,0.01,1.92,BIH,0.63,,Africa,Bosnia and Herzegovina,1923828.0,2019568.0,3943390.0,6259349.206349206
1711,Europe,South-Eastern Europe,Bosnia and Herzegovina,1.04,,,2008.0,15-64,ESPAD ,SS ,Amphetamines,0.37,1.71,BIH,1.04,,Africa,Bosnia and Herzegovina,1923828.0,2019568.0,3943390.0,3791721.1538461535
1712,Europe,South-Eastern Europe,Bosnia and Herzegovina,1.42,,,2008.0,15-64,ESPAD ,SS ,Ecstasy,0.37,2.67,BIH,1.42,,Africa,Bosnia and Herzegovina,1923828.0,2019568.0,3943390.0,2777035.211267606
1713,Europe,South-Eastern Europe,Bulgaria,0.3,,,2005.0,18-60,ARQ ,HHS ,Cocaine,,,BGR,0.3,,Europe,Bulgaria,3766659.0,4048562.0,7815221.0,26050736.666666668
1714,Europe,South-Eastern Europe,North Macedonia,0.08,,,2007.0,15-64,INCSR,,Cocaine,,,MKD,0.08,,Europe,North Macedonia,1041895.0,1041599.0,2083494.0,26043675.0
1715,Europe,South-Eastern Europe,Serbia,0.54,,,2008.0,15-64,Government sources,HHS,Cocaine,0.14,1.18,SRB,0.54,,Europe,Serbia,3716491.0,4006309.0,7722801.0,14301483.333333332
1716,Europe,South-Eastern Europe,Serbia,0.63,,,2008.0,15-64,Government sources,HHS,Ecstasy,0.39,0.86,SRB,0.63,,Europe,Serbia,3716491.0,4006309.0,7722801.0,12258414.285714285
1717,Europe,South-Eastern Europe,Serbia,0.28,,,2008.0,15-64,ARQ,I,Opiates,0.18,0.38,SRB,,0.28,Europe,Serbia,3716491.0,4006309.0,7722801.0,27581432.14285714
1718,Europe,Western and Central Europe,Belgium,1.21,,,2007.0,15-64,ESPAD ,SS ,Cocaine,,,BEL,1.21,,Europe,Belgium,5216580.0,5437125.0,10653698.0,8804709.090909092
1719,Europe,Western and Central Europe,Belgium,0.85,,,2007.0,15-64,ESPAD ,SS ,Amphetamines,,,BEL,0.85,,Europe,Belgium,5216580.0,5437125.0,10653698.0,12533762.352941176
1720,Europe,Western and Central Europe,Belgium,1.12,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,,,BEL,1.12,,Europe,Belgium,5216580.0,5437125.0,10653698.0,9512230.357142856
1721,Europe,Western and Central Europe,Germany,0.7,,,2006.0,18-64,Government source ,HHS ,Cocaine,,,DEU,0.7,,Europe,Germany,39547573.0,41630242.0,81177814.0,115968305.71428572
1722,Europe,Western and Central Europe,Germany,0.5,,,2006.0,18-64,Government source ,HHS ,Amphetamines,,,DEU,0.5,,Europe,Germany,39547573.0,41630242.0,81177814.0,162355628.0
1723,Europe,Western and Central Europe,Germany,0.4,,,2006.0,18-64,Government source ,HHS ,Ecstasy,,,DEU,0.4,,Europe,Germany,39547573.0,41630242.0,81177814.0,202944535.0
1724,Europe,Western and Central Europe,Iceland,1.06,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Cocaine,0.29,1.83,ISL,1.06,,Europe,Iceland,166350.0,164730.0,331068.0,312328.3018867924
1725,Europe,Western and Central Europe,Iceland,0.78,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Amphetamines,0.21,1.34,ISL,0.78,,Europe,Iceland,166350.0,164730.0,331068.0,424446.1538461538
1726,Europe,Western and Central Europe,Iceland,0.52,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Ecstasy,0.37,0.67,ISL,0.52,,Europe,Iceland,166350.0,164730.0,331068.0,636669.2307692308
1727,Europe,Western and Central Europe,Slovenia,0.6,,,2008.0,15-64,ARQ,HHS,Cocaine,,,SVN,0.6,,Europe,Slovenia,1001042.0,1033010.0,2034037.0,3390061.666666667
1728,Europe,Western and Central Europe,Slovenia,0.46,,,2008.0,18-65,ARQ,HHS,Ecstasy,0.18,0.74,SVN,0.46,,Europe,Slovenia,1001042.0,1033010.0,2034037.0,4421819.565217391
1729,Europe,Western and Central Europe,Sweden,1.2,,,2017.0,17-64,ARQ,HHS,Cocaine,,,SWE,1.2,,Europe,Sweden,5047218.0,5010969.0,10058191.0,8381825.833333334
1730,Europe,Western and Central Europe,Sweden,0.7,,,2017.0,17-64,ARQ,HHS,Amphetamines,,,SWE,0.7,,Europe,Sweden,5047218.0,5010969.0,10058191.0,14368844.285714287
1731,Europe,Western and Central Europe,Sweden,0.9,,,2017.0,17-64,ARQ,HHS,Ecstasy,,,SWE,0.9,,Europe,Sweden,5047218.0,5010969.0,10058191.0,11175767.777777778
1732,Europe,Western and Central Europe,Sweden,0.2,,,2017.0,17-64,ARQ,HHS,Opioids,,,SWE,,0.2,Europe,Sweden,5047218.0,5010969.0,10058191.0,50290955.0
1733,Europe,Western and Central Europe,Sweden,0.5,,,2008.0,15-64,ARQ,HHS,Cocaine,,,SWE,0.5,,Europe,Sweden,4587726.0,4641543.0,9229282.0,18458564.0
1734,Europe,Western and Central Europe,Sweden,0.8,,,2008.0,15-64,ARQ,HHS,Amphetamines,,,SWE,0.8,,Europe,Sweden,4587726.0,4641543.0,9229282.0,11536602.5
1735,Europe,Western and Central Europe,Sweden,0.1,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,SWE,0.1,,Europe,Sweden,4587726.0,4641543.0,9229282.0,92292820.0
1736,Europe,Western and Central Europe,Switzerland,0.2,,,2007.0,15-64,ARQ ,HHS ,Cocaine,,,CHE,0.2,,Europe,Switzerland,3700597.0,3841302.0,7541909.0,37709545.0
1737,Europe,Western and Central Europe,Switzerland,0.63,,,2007.0,15-64,ESPAD,SS,Amphetamines,0.57,0.69,CHE,0.63,,Europe,Switzerland,3700597.0,3841302.0,7541909.0,11971284.126984127
1738,Europe,Western and Central Europe,Switzerland,0.33,,,2007.0,15-64,ARQ ,"HHS, SS",Ecstasy,0.13,0.51,CHE,0.33,,Europe,Switzerland,3700597.0,3841302.0,7541909.0,22854269.696969695
1739,Africa,West and Central Africa,Nigeria,1.05,,,1999.0,,UNODC Estimate ,,Amphetamines,,,NGA,1.05,,Africa,Nigeria,60151488.0,59544075.0,119695570.0,113995780.95238094
1740,Americas,Caribbean,Dominican Republic,1.1,,,2003.0,15-64,UNODC Estimate ,,Amphetamines,,,DOM,1.1,,America,Dominican Republic,4526495.0,4393364.0,8919857.0,8108960.909090908
1741,Americas,Caribbean,Grenada,0.7,,,2005.0,15-64,ARQ,,Amphetamines,,,GRD,0.7,,America,Grenada,55618.0,54675.0,110268.0,157525.7142857143
1742,Americas,Central America,Nicaragua,0.76,,,2003.0,15-64,UNODC Estimate,,Amphetamines,,,NIC,0.76,,America,Nicaragua,2624208.0,2698857.0,5323064.0,7004031.578947368
1743,Americas,South America,Ecuador,0.21,,,2005.0,15-64,UNODC Estimate ,SS,Amphetamines,,,ECU,0.21,,America,Ecuador,6893500.0,6876519.0,13770015.0,65571500.0
1744,Americas,South America,Ecuador,0.2,,,2005.0,15-64,UNODC Estimate ,,Ecstasy,,,ECU,0.2,,America,Ecuador,6893500.0,6876519.0,13770015.0,68850075.0
1745,Americas,South America,Ecuador,0.12,,,2005.0,15-64,UNODC Estimate ,,Opiates,,,ECU,,0.12,America,Ecuador,6893500.0,6876519.0,13770015.0,114750125.0
1746,Americas,South America,Venezuela (Bolivarian Republic of),0.6,,,2002.0,15-64,UNODC Estimate ,,Amphetamines,,,VEN,0.6,,America,Venezuela (Bolivarian Republic of),12684671.0,12646259.0,25330925.0,42218208.333333336
1747,Asia,East and South-East Asia,Brunei Darussalam,0.25,,,2006.0,15-64,UNODC Estimate,,Amphetamines,,,BRN,0.25,,Asia,Brunei Darussalam,194842.0,177992.0,372814.0,1491256.0
1748,Asia,East and South-East Asia,Cambodia,0.6,,,2004.0,15-64,UNODC Estimate,,Amphetamines,,,KHM,0.6,,Asia,Cambodia,6416259.0,6600116.0,13016377.0,21693961.666666668
1749,Asia,East and South-East Asia,Cambodia,0.03,,,2004.0,15-64,INCSR/ Reference Group to the UN on HIV and IDU ,I ,Opiates,,,KHM,,0.03,Asia,Cambodia,6416259.0,6600116.0,13016377.0,433879233.3333334
1750,Asia,East and South-East Asia,China,0.57,,,2018.0,15-64,Academic research,HHS,Amphetamines,,,CHN,0.57,,Asia,China,724608066.0,692461409.0,1417069462.0,2486086775.4385967
1751,Asia,East and South-East Asia,Indonesia,0.52,,,2017.0,10-59,UNODC Estimate,HHS,Amphetamines,0.45,0.58,IDN,0.52,,Asia,Indonesia,133245397.0,131253457.0,264498854.0,508651642.3076923
1752,Asia,East and South-East Asia,Indonesia,0.26,,,2017.0,10-59,Government,HHS,Prescription opioids,,,IDN,,0.26,Asia,Indonesia,133245397.0,131253457.0,264498854.0,1017303284.6153846
1753,Asia,East and South-East Asia,Japan,0.2,,,2009.0,15-64,UNODC Estimate ,HHS ,Amphetamines,0.18,0.22,JPN,0.2,,Asia,Japan,62443934.0,65673099.0,128117036.0,640585180.0
1754,Asia,East and South-East Asia,Japan,0.1,,,2009.0,15-64,UNODC Estimate,HHS,Ecstasy,,,JPN,0.1,,Asia,Japan,62443934.0,65673099.0,128117036.0,1281170360.0
1755,Asia,East and South-East Asia,Malaysia,0.55,,,2005.0,15-64,UNODC Estimate,,Amphetamines,,,MYS,0.55,,Asia,Malaysia,13271793.0,12651735.0,25923540.0,47133709.090909086
1756,Asia,East and South-East Asia,Viet Nam,0.22,,,2003.0,15-64,UNODC Estimate,,Amphetamines,,,VNM,0.22,,Asia,Viet Nam,39947965.0,41527858.0,81475819.0,370344631.8181818
1757,Asia,East and South-East Asia,Viet Nam,0.22,,,2003.0,15-64,UNODC Estimate,,Ecstasy,,,VNM,0.22,,Asia,Viet Nam,39947965.0,41527858.0,81475819.0,370344631.8181818
1758,Europe,Eastern Europe,Belarus,0.35,,,2006.0,15-64,UNODC Estimate,,Amphetamines,,,BLR,0.35,,Europe,Belarus,4584248.0,5290458.0,9874700.0,28213428.571428575
1759,Europe,South-Eastern Europe,Montenegro,0.45,,,2007.0,15-64,ESPAD ,SS ,Amphetamines,0.07,0.93,MNE,0.45,,Europe,Montenegro,307096.0,324844.0,631931.0,1404291.111111111
1760,Europe,South-Eastern Europe,Romania,0.1,,,2004.0,15-64,UNODC Estimate ,,Amphetamines,,,ROU,0.1,,Europe,Romania,10302970.0,10986318.0,21289291.0,212892910.0
1761,Europe,Western and Central Europe,Iceland,0.74,,,2003.0,15-64,ESPAD ,SS ,Amphetamines,0.58,0.89,ISL,0.74,,Europe,Iceland,144974.0,144851.0,289806.0,391629.72972972976
1762,Europe,Western and Central Europe,Luxembourg,0.4,,,1999.0,15-64,UNODC Estimate ,,Amphetamines,,,LUX,0.4,,Europe,Luxembourg,211859.0,217504.0,429352.0,1073380.0
1763,Europe,Western and Central Europe,Slovakia,0.2,,,2004.0,15-64,ARQ ,HHS ,Amphetamines,,,SVK,0.2,,Europe,Slovakia,2611508.0,2763424.0,5374932.0,26874660.0
1764,Europe,Western and Central Europe,Slovakia,1.2,,,2004.0,15-64,ARQ ,,Ecstasy,,,SVK,1.2,,Europe,Slovakia,2611508.0,2763424.0,5374932.0,4479110.0
1765,Europe,Western and Central Europe,Slovakia,6.1,,6.4,2004.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,SVK,,6.1,Europe,Slovakia,2611508.0,2763424.0,5374932.0,881136.393442623
1766,Europe,Western and Central Europe,Slovenia,0.72,,,2011.0,15-64,ESPAD,SS,Amphetamines,0.19,1.25,SVN,0.72,,Europe,Slovenia,1021536.0,1043917.0,2065457.0,2868690.277777778
1767,Europe,Western and Central Europe,Slovenia,0.44,,,2011.0,15-64,EMCDDA,I,Opiates,0.4,0.48,SVN,,0.44,Europe,Slovenia,1021536.0,1043917.0,2065457.0,4694220.454545454
1768,Europe,Western and Central Europe,Sweden,0.39,,,2007.0,15-64,ESPAD ,SS ,Amphetamines,,,SWE,0.39,,Europe,Sweden,4551260.0,4613025.0,9164274.0,23498138.46153846
1769,Europe,Western and Central Europe,Sweden,0.25,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,,,SWE,0.25,,Europe,Sweden,4551260.0,4613025.0,9164274.0,36657096.0
1770,Europe,Western and Central Europe,Sweden,0.23,,,2007.0,15-64,ARQ,I,Opioids,0.19,0.28,SWE,,0.23,Europe,Sweden,4551260.0,4613025.0,9164274.0,39844669.56521739
1771,Oceania,Australia and New Zealand,New Zealand,1.1,1.5,0.7,2014.0,15-64,Government source,HHS,Amphetamines,0.8,1.4,NZL,1.1,,Oceania,New Zealand,2211114.0,2303092.0,4514198.0,4103816.3636363633
1772,Africa,Southern Africa,South Africa,0.4,,,2004.0,15-64,UNODC Estimate ,,Ecstasy,,,ZAF,0.4,,Africa,South Africa,23176586.0,25379488.0,48556065.0,121390162.5
1773,Americas,Caribbean,Dominican Republic,0.16,,,2000.0,15-64,UNODC Estimate ,,Ecstasy,,,DOM,0.16,,America,Dominican Republic,4323447.0,4217358.0,8540790.0,53379937.5
1774,Americas,Caribbean,Trinidad and Tobago,0.11,,,2005.0,15-64,UNODC Estimate ,,Ecstasy,,,TTO,0.11,,America,Trinidad and Tobago,676801.0,692290.9999999999,1369078.0,12446163.636363637
1775,Asia,Central Asia and Transcaucasia,Georgia,1.72,,,2007.0,15-64,ARQ ,SS ,Ecstasy,0.7,2.4,GEO,1.72,,Asia,Georgia,1826124.0,2080350.0,3906476.0,2271206.976744186
1776,Asia,East and South-East Asia,Philippines,0.18,,,2004.0,15-64,Government source,HHS,Ecstasy,,,PHL,0.18,,Asia,Philippines,42802436.0,41805070.0,84607502.0,470041677.7777778
1777,Europe,South-Eastern Europe,Albania,1.19,,,2011.0,15-64,ESPAD,SS,Ecstasy,0.54,1.84,ALB,1.19,,Europe,Albania,1453899.0,1446761.0,2900660.0,2437529.411764706
1778,Europe,South-Eastern Europe,Croatia,0.4,,,2011.0,15-64,ARQ,HHS,Ecstasy,,,HRV,0.4,,Europe,Croatia,2096602.0,2255250.0,4351838.0,10879595.0
1779,Europe,South-Eastern Europe,Croatia,16.2,11.4,20.9,2011.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HRV,,16.2,Europe,Croatia,2096602.0,2255250.0,4351838.0,268631.97530864197
1780,Europe,South-Eastern Europe,North Macedonia,0.1,,,1999.0,15-64,UNODC Estimate ,,Ecstasy,,,MKD,0.1,,Europe,North Macedonia,1021822.0,1001962.0,2023781.0,20237810.0
1781,Asia,South Asia,Sri Lanka,0.76,1.51,0.05,2019.0,15-64,ARQ,I,Prescription Stimulants,,,LKA,0.76,,Asia,Sri Lanka,10440858.0,11208807.0,21649663.0,28486398.684210528
1782,Asia,South Asia,Sri Lanka,0.61,1.24,0.02,2019.0,15-64,ARQ,HHS,Opiates,,,LKA,,0.61,Asia,Sri Lanka,10440858.0,11208807.0,21649663.0,35491250.81967213
1783,Africa,West and Central Africa,Democratic Republic of the Congo,0.17,,,2004.0,15-64,Cure Research estimate,,Opioids,,,COD,,0.17,Africa,Democratic Republic of the Congo,27111717.0,27703891.0,54815607.0,322444747.0588235
1784,Africa,West and Central Africa,Democratic Republic of the Congo,0.13,,,2004.0,15-64,Cure Research estimate,,Opiates,,,COD,,0.13,Africa,Democratic Republic of the Congo,27111717.0,27703891.0,54815607.0,421658515.38461536
1785,Americas,Caribbean,Dominican Republic,0.14,,,2001.0,15-64,UNODC Estimate ,,Opioids,,,DOM,,0.14,America,Dominican Republic,4397434.0,4271621.0,8669038.0,61921699.99999999
1786,Americas,Caribbean,Dominican Republic,0.11,,,2001.0,15-64,UNODC Estimate ,,Opiates,,,DOM,,0.11,America,Dominican Republic,4397434.0,4271621.0,8669038.0,78809436.36363636
1787,Americas,Caribbean,Haiti,0.2,,,2006.0,15-64,ARQ,SS,Opioids,0.19,0.22,HTI,,0.2,America,Haiti,4603028.0,4663266.0,9266293.0,46331465.0
1788,Americas,Caribbean,Haiti,0.07,,,2006.0,15-64,ARQ,SS,Opiates,,,HTI,,0.07,America,Haiti,4603028.0,4663266.0,9266293.0,132375614.28571427
1789,Americas,Caribbean,Haiti,0.13,,,2006.0,15-64,ARQ,SS,Prescription opioids,,,HTI,,0.13,America,Haiti,4603028.0,4663266.0,9266293.0,71279176.92307693
1790,Americas,South America,Argentina,0.19,,,2007.0,15-64,UNODC Estimate ,,Opioids,0.13,0.26,ARG,,0.19,America,Argentina,19685381.0,20190730.0,39876115.0,209874289.47368422
1791,Americas,South America,Argentina,0.13,,,2007.0,15-64,UNODC Estimate ,,Opiates,0.09,0.17,ARG,,0.13,America,Argentina,19685381.0,20190730.0,39876115.0,306739346.15384614
1792,Americas,South America,Argentina,0.11,,,2007.0,15-64,UNODC Etimate,,Prescription opioids,0.1,0.13,ARG,,0.11,America,Argentina,19685381.0,20190730.0,39876115.0,362510136.3636364
1793,Americas,South America,Ecuador,0.09,0.18,0.03,2020.0,15-64,ARQ/UNODC Estimates,I,Opioids,,,ECU,,0.09,America,Ecuador,8790148.0,8798447.0,17588595.0,195428833.33333334
1794,Asia,Central Asia and Transcaucasia,Armenia,0.16,,,2009.0,15-64,Armenian Pubic Health Associations,I,Opioids,0.14,0.2,ARM,,0.16,Asia,Armenia,1371056.0,1593253.0,2964300.0,18526875.0
1795,Asia,Central Asia and Transcaucasia,Armenia,0.28,,,2007.0,15-64,Government source,,Opioids,0.24,0.33,ARM,,0.28,Asia,Armenia,1397000.0,1607403.0,3004398.0,10729992.857142856
1796,Asia,Central Asia and Transcaucasia,Armenia,0.2,,,2007.0,15-64,Government source,,Opiates,0.17,0.24,ARM,,0.2,Asia,Armenia,1397000.0,1607403.0,3004398.0,15021990.0
1797,Asia,Central Asia and Transcaucasia,Armenia,0.08,,,2007.0,15-64,Government source,,Prescription opioids,,,ARM,,0.08,Asia,Armenia,1397000.0,1607403.0,3004398.0,37554975.0
1798,Asia,Central Asia and Transcaucasia,Georgia,1.36,,,2010.0,15-64,SCAD Report - Academic Research,I,Opioids,1.33,1.4,GEO,,1.36,Asia,Georgia,1802269.0,2034566.0,3836834.0,2821201.470588235
1799,Asia,Central Asia and Transcaucasia,Georgia,0.72,,,2010.0,15-64,Academic Research,I,Opiates,0.71,0.74,GEO,,0.72,Asia,Georgia,1802269.0,2034566.0,3836834.0,5328936.111111111
1800,Asia,Central Asia and Transcaucasia,Georgia,0.27,,,2010.0,15-64,SCAD/Report - Academic Research,I,Prescription opioids,,,GEO,,0.27,Asia,Georgia,1802269.0,2034566.0,3836834.0,14210496.296296295
1801,Asia,Central Asia and Transcaucasia,Georgia,0.58,,,2006.0,15-64,UNODC Estimate ,I,Opioids,,,GEO,,0.58,Asia,Georgia,1836093.0,2097783.0,3933866.0,6782527.586206897
1802,Asia,Central Asia and Transcaucasia,Georgia,0.31,,,2006.0,15-64,UNODC Estimate ,I,Opiates,,,GEO,,0.31,Asia,Georgia,1836093.0,2097783.0,3933866.0,12689890.322580645
1803,Asia,Central Asia and Transcaucasia,Kazakhstan,1.0,,,2006.0,15-64,UNODC (GAP survey),I,Opioids,,,KAZ,,1.0,Asia,Kazakhstan,7517540.0,8305215.0,15822751.0,15822751.0
1804,Asia,Central Asia and Transcaucasia,Kazakhstan,0.89,,,2006.0,15-64,UNODC (GAP survey),I,Opiates,,,KAZ,,0.89,Asia,Kazakhstan,7517540.0,8305215.0,15822751.0,17778371.91011236
1805,Asia,Central Asia and Transcaucasia,Kazakhstan,0.11,,,2006.0,15-64,UNODC (GAP survey),I,Prescription opioids,,,KAZ,,0.11,Asia,Kazakhstan,7517540.0,8305215.0,15822751.0,143843190.9090909
1806,Asia,Central Asia and Transcaucasia,Kyrgyzstan,0.8,,,2006.0,15-64,UNODC (GAP survey),I,Opioids,,,KGZ,,0.8,Asia,Kyrgyzstan,2560761.0,2686038.0,5246785.0,6558481.25
1807,Asia,Central Asia and Transcaucasia,Kyrgyzstan,0.74,,,2006.0,15-64,UNODC (GAP survey),I,Opiates,,,KGZ,,0.74,Asia,Kyrgyzstan,2560761.0,2686038.0,5246785.0,7090250.0
1808,Asia,Central Asia and Transcaucasia,Kyrgyzstan,0.06,,,2006.0,15-64,UNODC (GAP survey),I,Prescription opioids,,,KGZ,,0.06,Asia,Kyrgyzstan,2560761.0,2686038.0,5246785.0,87446416.66666667
