,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent,Country,PopMale,PopFemale,PopTotal,DrugConsumingPopulation
1539,Europe,Western and Central Europe,Switzerland,5.1,,,2011.0,15-64,ARQ,HHS,Cannabis,,,CHE,,5.1,Europe,Switzerland,3899380.0,4011609.0,7910988.0,403460.388
1540,Europe,Western and Central Europe,Switzerland,0.5,,,2011.0,15-64,ARQ,HHS,Cocaine,,,CHE,0.5,,Europe,Switzerland,3899380.0,4011609.0,7910988.0,39554.94
1541,Europe,Western and Central Europe,Switzerland,0.29,,,2011.0,15-64,ARQ,HHS,Ecstasy,0.07,0.5,CHE,0.29,,Europe,Switzerland,3899380.0,4011609.0,7910988.0,22941.8652
1542,Europe,Western and Central Europe,Switzerland,3.4,,,2008.0,15-64,ARQ ,HHS ,Cannabis,,,CHE,,3.4,Europe,Switzerland,3754249.000000001,3884052.0,7638288.0,259701.792
1543,Europe,Western and Central Europe,United Kingdom (England and Wales),7.15,9.07,5.26,2019.0,16-64,ARQ,HHS,Cannabis,,,GBR,,7.15,Europe,United Kingdom,32972060.0,33806600.0,66778657.99999999,4774674.047
1544,Europe,Western and Central Europe,United Kingdom (England and Wales),2.4,3.17,1.64,2019.0,16-64,ARQ,HHS,Cocaine,,,GBR,2.4,,Europe,United Kingdom,32972060.0,33806600.0,66778657.99999999,1602687.792
1545,Europe,Western and Central Europe,United Kingdom (England and Wales),0.32,0.38,0.26,2019.0,16-64,ARQ,HHS,Amphetamines,,,GBR,0.32,,Europe,United Kingdom,32972060.0,33806600.0,66778657.99999999,213691.7056
1546,Europe,Western and Central Europe,United Kingdom (England and Wales),1.27,1.56,1.0,2019.0,16-64,ARQ,HHS,Ecstasy,,,GBR,1.27,,Europe,United Kingdom,32972060.0,33806600.0,66778657.99999999,848088.9565999999
1547,Europe,Western and Central Europe,United Kingdom (England and Wales),0.04,0.06,0.02,2019.0,16-64,ARQ,HHS,Prescription opioids,,,GBR,,0.04,Europe,United Kingdom,32972060.0,33806600.0,66778657.99999999,26711.4632
1548,Europe,Western and Central Europe,United Kingdom (England and Wales),0.47,0.53,0.42,2019.0,16-64,ARQ,HHS,Tranquillizers and sedatives,,,GBR,,0.47,Europe,United Kingdom,32972060.0,33806600.0,66778657.99999999,313859.69259999995
1549,Europe,Western and Central Europe,United Kingdom (England and Wales),7.6,10.28,5.0,2018.0,16-59,Government source,HHS,Cannabis,,,GBR,,7.6,Europe,United Kingdom,32784782.0,33648212.0,66432997.0,5048907.772
1550,Europe,Western and Central Europe,United Kingdom (England and Wales),2.92,4.1,1.76,2018.0,16-59,Government source,HHS,Cocaine,,,GBR,2.92,,Europe,United Kingdom,32784782.0,33648212.0,66432997.0,1939843.5124000001
1551,Europe,Western and Central Europe,United Kingdom (England and Wales),0.57,0.76,0.39,2018.0,16-59,Government source,HHS,Amphetamines,,,GBR,0.57,,Europe,United Kingdom,32784782.0,33648212.0,66432997.0,378668.0829
1552,Europe,Western and Central Europe,United Kingdom (England and Wales),1.55,2.07,1.04,2018.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.55,,Europe,United Kingdom,32784782.0,33648212.0,66432997.0,1029711.4535000001
1553,Europe,Western and Central Europe,United Kingdom (England and Wales),0.06,0.07,0.04,2018.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.06,Europe,United Kingdom,32784782.0,33648212.0,66432997.0,39859.7982
1554,Europe,Western and Central Europe,United Kingdom (England and Wales),0.4,0.57,0.23,2018.0,16-59,Government source,HHS,Tranquillizers and sedatives,,,GBR,,0.4,Europe,United Kingdom,32784782.0,33648212.0,66432997.0,265731.988
1555,Europe,Western and Central Europe,United Kingdom (England and Wales),7.18,9.55,4.82,2017.0,16-59,Government source,HHS,Cannabis,,,GBR,,7.18,Europe,United Kingdom,32584427.0,33480380.0,66064808.99999999,4743453.286199999
1556,Europe,Western and Central Europe,United Kingdom (England and Wales),2.67,3.76,1.59,2017.0,16-59,Government source,HHS,Cocaine,,,GBR,2.67,,Europe,United Kingdom,32584427.0,33480380.0,66064808.99999999,1763930.4002999996
1557,Europe,Western and Central Europe,United Kingdom (England and Wales),0.52,0.69,0.34,2017.0,16-59,Government source,HHS,Amphetamines,,,GBR,0.52,,Europe,United Kingdom,32584427.0,33480380.0,66064808.99999999,343537.0068
1558,Europe,Western and Central Europe,United Kingdom (England and Wales),1.66,2.23,1.09,2017.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.66,,Europe,United Kingdom,32584427.0,33480380.0,66064808.99999999,1096675.8294
1559,Europe,Western and Central Europe,United Kingdom (England and Wales),0.06,,,2017.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.06,Europe,United Kingdom,32584427.0,33480380.0,66064808.99999999,39638.8854
1560,Europe,Western and Central Europe,United Kingdom (England and Wales),0.6,0.75,0.46,2017.0,16-59,Government source,HHS,Tranquillizers and sedatives,,,GBR,,0.6,Europe,United Kingdom,32584427.0,33480380.0,66064808.99999999,396388.85399999993
1561,Europe,Western and Central Europe,United Kingdom (England and Wales),6.6,8.99,4.23,2016.0,16-59,Government source,HHS,Cannabis,,,GBR,,6.6,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,4333243.397999999
1562,Europe,Western and Central Europe,United Kingdom (England and Wales),2.32,3.34,1.31,2016.0,16-59,Government source,HHS,Cocaine,,,GBR,2.32,,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,1523200.7095999997
1563,Europe,Western and Central Europe,United Kingdom (England and Wales),0.46,0.59,0.34,2016.0,16-59,Government source,HHS,Amphetamines,,,GBR,0.46,,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,302013.9338
1564,Europe,Western and Central Europe,United Kingdom (England and Wales),1.34,1.75,0.93,2016.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.34,,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,879779.7202
1565,Europe,Western and Central Europe,United Kingdom (England and Wales),0.74,,,2016.0,15-64,Government source,I,Opiates,0.73,0.77,GBR,,0.74,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,485848.50219999993
1566,Europe,Western and Central Europe,United Kingdom (England and Wales),0.04,0.07,0.01,2016.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.04,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,26262.081199999997
1567,Europe,Western and Central Europe,United Kingdom (England and Wales),0.4,0.5,0.4,2016.0,16-59,Government source,HHS,Tranquillizers and sedatives,,,GBR,,0.4,Europe,United Kingdom,32362414.0,33292788.0,65655202.99999999,262620.812
1568,Europe,Western and Central Europe,United Kingdom (England and Wales),6.47,9.14,3.85,2015.0,16-59,Government source,HHS,Cannabis,,,GBR,,6.47,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,4220016.6743
1569,Europe,Western and Central Europe,United Kingdom (England and Wales),2.25,3.33,1.18,2015.0,16-59,Government source,HHS,Cocaine,,,GBR,2.25,,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,1467548.3025
1570,Europe,Western and Central Europe,United Kingdom (England and Wales),0.61,0.82,0.4,2015.0,16-59,Government source,HHS,Amphetamines,,,GBR,0.61,,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,397868.65089999995
1571,Europe,Western and Central Europe,United Kingdom (England and Wales),1.5,2.18,0.83,2015.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.5,,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,978365.535
1572,Europe,Western and Central Europe,United Kingdom (England and Wales),0.76,,,2015.0,15-64,Government source,I,Opiates,0.75,0.79,GBR,,0.76,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,495705.2044
1573,Europe,Western and Central Europe,United Kingdom (England and Wales),0.08,0.12,0.03,2015.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.08,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,52179.495200000005
1574,Europe,Western and Central Europe,United Kingdom (England and Wales),0.4,0.5,0.3,2015.0,16-59,ARQ,HHS,Tranquillizers and sedatives,,,GBR,,0.4,Europe,United Kingdom,32128084.0,33096279.000000004,65224369.0,260897.47600000002
1575,Europe,Western and Central Europe,United Kingdom (England and Wales),6.69,9.43,4.02,2014.0,16-59,Government source,HHS,Cannabis,,,GBR,,6.69,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,4333347.4845
1576,Europe,Western and Central Europe,United Kingdom (Northern Ireland),4.6,,,2014.0,15-64,Government source,HHS,Cannabis,,,GBR,,4.6,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,2979581.23
1577,Europe,Western and Central Europe,United Kingdom (Scotland),6.29,9.0,3.68,2014.0,16-64,Government source,HHS,Cannabis,,,GBR,,6.29,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,4074253.4645
1578,Europe,Western and Central Europe,United Kingdom (England and Wales),2.4,3.5,1.3,2014.0,16-59,Government source,HHS,Cocaine,,,GBR,2.4,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,1554564.12
1579,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.8,,,2014.0,15-64,Government source,HHS,Cocaine,,,GBR,1.8,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,1165923.09
1580,Europe,Western and Central Europe,United Kingdom (Scotland),2.34,3.82,0.9,2014.0,16-64,Government source,HHS,Cocaine,,,GBR,2.34,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,1515700.017
1581,Europe,Western and Central Europe,United Kingdom (England and Wales),0.6,0.8,0.4,2014.0,16-59,ARQ,HHS,Amphetamines,,,GBR,0.6,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,388641.03
1582,Europe,Western and Central Europe,United Kingdom (Northern Ireland),0.5,,,2014.0,15-64,Government source,HHS,Amphetamines,,,GBR,0.5,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,323867.525
1583,Europe,Western and Central Europe,United Kingdom (Scotland),0.82,1.37,0.29,2014.0,16-64,Government source,HHS,Amphetamines,,,GBR,0.82,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,531142.7409999999
1584,Europe,Western and Central Europe,United Kingdom (England and Wales),1.68,2.52,0.85,2014.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.68,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,1088194.8839999998
1585,Europe,Western and Central Europe,United Kingdom (Northern Ireland),0.8,,,2014.0,15-64,Government source,HHS,Ecstasy,,,GBR,0.8,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,518188.04
1586,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,2.66,0.78,2014.0,16-64,Government source,HHS,Ecstasy,,,GBR,1.7,,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,1101149.585
1587,Europe,Western and Central Europe,United Kingdom (England and Wales),0.1,0.1,0.0,2014.0,16-59,ARQ,HHS,Prescription opioids,,,GBR,,0.1,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,64773.505
1588,Europe,Western and Central Europe,United Kingdom (Scotland),0.19,0.28,0.1,2014.0,16-64,Government source,HHS,Prescription opioids,,,GBR,,0.19,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,123069.6595
1589,Europe,Western and Central Europe,United Kingdom (England and Wales),0.5,0.7,0.4,2014.0,16-59,ARQ,HHS,Tranquillizers and sedatives,,,GBR,,0.5,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,323867.525
1590,Europe,Western and Central Europe,United Kingdom (Northern Ireland),10.3,9.6,10.9,2014.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,GBR,,10.3,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,6671671.015
1591,Europe,Western and Central Europe,United Kingdom (Scotland),0.6,0.93,0.28,2014.0,16-64,Government source,HHS,Tranquillizers and sedatives,,,GBR,,0.6,Europe,United Kingdom,31883655.0,32889846.0,64773505.0,388641.03
1592,Europe,Western and Central Europe,United Kingdom (England and Wales),6.59,9.11,4.1,2013.0,16-59,Government source,HHS,Cannabis,,,GBR,,6.59,Europe,United Kingdom,31629553.0,32672750.0,64302297.0,4237521.3723
1593,Europe,Western and Central Europe,United Kingdom (Scotland),6.5,9.5,3.6,2013.0,16-64,Government source,HHS,Cannabis,,,GBR,,6.5,Europe,United Kingdom,31629553.0,32672750.0,64302297.0,4179649.305
1594,Europe,Western and Central Europe,United Kingdom (England and Wales),2.4,3.3,1.4,2013.0,16-59,Government source,HHS,Cocaine,,,GBR,2.4,,Europe,United Kingdom,31629553.0,32672750.0,64302297.0,1543255.1279999998
1595,Europe,Western and Central Europe,United Kingdom (England and Wales),0.8,1.1,0.5,2013.0,16-59,ARQ,HHS,Amphetamines,,,GBR,0.8,,Europe,United Kingdom,31629553.0,32672750.0,64302297.0,514418.376
1596,Europe,Western and Central Europe,United Kingdom (Scotland),0.9,1.4,0.3,2013.0,16-64,Government source,HHS,Amphetamines,,,GBR,0.9,,Europe,United Kingdom,31629553.0,32672750.0,64302297.0,578720.6730000001
1597,Europe,Western and Central Europe,United Kingdom (England and Wales),1.58,2.29,0.89,2013.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.58,,Europe,United Kingdom,31629553.0,32672750.0,64302297.0,1015976.2926
1598,Europe,Western and Central Europe,United Kingdom (England and Wales),6.29,8.51,4.08,2012.0,16-59,Government source,HHS,Cannabis,,,GBR,,6.29,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,4013569.117
1599,Europe,Western and Central Europe,United Kingdom (England and Wales),2.0,2.8,1.1,2012.0,16-59,Government source,HHS,Cocaine,,,GBR,2.0,,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,1276174.6
1600,Europe,Western and Central Europe,United Kingdom (Scotland),2.2,3.3,1.1,2012.0,16-64,Government source,HHS,Cocaine,,,GBR,2.2,,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,1403792.06
1601,Europe,Western and Central Europe,United Kingdom (England and Wales),0.7,0.9,0.4,2012.0,16-59,Government source,HHS,Amphetamines,,,GBR,0.7,,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,446661.11
1602,Europe,Western and Central Europe,United Kingdom (England and Wales),1.24,1.85,0.64,2012.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.24,,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,791228.252
1603,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,2.6,0.7,2012.0,16-64,Government source,HHS,Ecstasy,,,GBR,1.7,,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,1084748.41
1604,Europe,Western and Central Europe,United Kingdom (Scotland),1.51,2.19,0.86,2012.0,15-64,"Information Services Division, Scotland",I,Opiates,1.47,1.57,GBR,,1.51,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,963511.823
1605,Europe,Western and Central Europe,United Kingdom (Scotland),0.8,1.4,0.2,2012.0,16-64,Government source,HHS,Tranquillizers and sedatives,,,GBR,,0.8,Europe,United Kingdom,31362788.0,32445952.0,63808730.0,510469.84
1606,Europe,Western and Central Europe,United Kingdom (England and Wales),6.8,9.53,4.1,2011.0,16-59,Government source,HHS,Cannabis,,,GBR,,6.8,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,4303472.344
1607,Europe,Western and Central Europe,United Kingdom (Northern Ireland),5.1,,,2011.0,15-64,Government source,HHS,Cannabis,,,GBR,,5.1,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,3227604.2579999994
1608,Europe,Western and Central Europe,United Kingdom (Scotland),7.0,,,2011.0,16-64,Government source,HHS,Cannabis,,,GBR,,7.0,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,4430045.06
1609,Europe,Western and Central Europe,United Kingdom (England and Wales),2.2,,,2011.0,16-59,Government source,HHS,Cocaine,,,GBR,2.2,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,1392299.8760000002
1610,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.5,,,2011.0,15-64,Government source,HHS,Cocaine,,,GBR,1.5,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,949295.37
1611,Europe,Western and Central Europe,United Kingdom (Scotland),2.4,,,2011.0,16-64,Government source,HHS,Cocaine,,,GBR,2.4,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,1518872.592
1612,Europe,Western and Central Europe,United Kingdom (England and Wales),0.8,,,2011.0,16-59,Government source,HHS,Amphetamines,,,GBR,0.8,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,506290.86400000006
1613,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.1,,,2011.0,15-64,Government source,HHS,Amphetamines,,,GBR,1.1,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,696149.9380000001
1614,Europe,Western and Central Europe,United Kingdom (Scotland),1.2,,,2011.0,16-64,Government source,HHS,Amphetamines,,,GBR,1.2,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,759436.296
1615,Europe,Western and Central Europe,United Kingdom (England and Wales),1.38,2.01,0.76,2011.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.38,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,873351.7403999999
1616,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.1,,,2011.0,15-64,Government source,HHS,Ecstasy,,,GBR,1.1,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,696149.9380000001
1617,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,,,2011.0,16-64,Government source,HHS,Ecstasy,,,GBR,1.7,,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,1075868.086
1618,Europe,Western and Central Europe,United Kingdom (England and Wales),0.73,,,2011.0,15-64,EMCDDA/UNODC Estimate,I,Opiates,0.72,0.76,GBR,,0.73,Europe,United Kingdom,31082939.0,32203425.0,63286358.0,461990.41339999996
1619,Europe,Western and Central Europe,United Kingdom (England and Wales),6.7,9.15,4.29,2010.0,16-59,Government source ,HHS ,Cannabis,,,GBR,,6.7,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,4204923.216
1620,Europe,Western and Central Europe,United Kingdom (Scotland),7.6,,,2010.0,16-64,Government source ,HHS ,Cannabis,,,GBR,,7.6,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,4769763.647999999
1621,Europe,Western and Central Europe,United Kingdom (England and Wales),2.2,,,2010.0,16-59,Government source ,HHS ,Cocaine,,,GBR,2.2,,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,1380721.0560000003
1622,Europe,Western and Central Europe,United Kingdom (Scotland),2.7,,,2010.0,16-64,Government source ,HHS ,Cocaine,,,GBR,2.7,,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,1694521.2960000003
1623,Europe,Western and Central Europe,United Kingdom (England and Wales),1.1,,,2010.0,16-59,Government source ,HHS ,Amphetamines,,,GBR,1.1,,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,690360.5280000002
1624,Europe,Western and Central Europe,United Kingdom (Scotland),1.2,,,2010.0,16-64,Government source ,HHS ,Amphetamines,,,GBR,1.2,,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,753120.5759999999
1625,Europe,Western and Central Europe,United Kingdom (England and Wales),1.35,1.86,0.85,2010.0,16-59,Government source ,HHS ,Ecstasy,,,GBR,1.35,,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,847260.6480000002
1626,Europe,Western and Central Europe,United Kingdom (Scotland),2.4,,,2010.0,16-64,Government source ,HHS ,Ecstasy,,,GBR,2.4,,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,1506241.1519999998
1627,Europe,Western and Central Europe,United Kingdom (England and Wales),0.75,,,2010.0,15-64,EMCDDA/UNODC Estimate,I,Opiates,0.73,0.78,GBR,,0.75,Europe,United Kingdom,30802764.0,31957277.0,62760048.0,470700.36
1628,Europe,Western and Central Europe,United Kingdom (Northern Ireland),7.2,,,2006.0,15-64,Government source ,HHS ,Cannabis,,,GBR,,7.2,Europe,United Kingdom,29752814.0,31050889.0,60803698.0,4377866.256
1629,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.9,,,2006.0,15-64,Government source ,HHS ,Cocaine,,,GBR,1.9,,Europe,United Kingdom,29752814.0,31050889.0,60803698.0,1155270.2619999999
1630,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.0,,,2006.0,15-64,Government source ,HHS ,Amphetamines,,,GBR,1.0,,Europe,United Kingdom,29752814.0,31050889.0,60803698.0,608036.98
1631,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.8,,,2006.0,15-64,Government source ,HHS ,Ecstasy,,,GBR,1.8,,Europe,United Kingdom,29752814.0,31050889.0,60803698.0,1094466.564
1632,Oceania,Australia and New Zealand,Australia,11.6,14.7,8.6,2019.0,14+,ARQ,HHS,Cannabis,,,AUS,,11.6,Oceania,Australia,12578923.0,12778250.0,25357168.0,2941431.488
1633,Oceania,Australia and New Zealand,Australia,4.2,5.5,3.0,2019.0,14+,ARQ,HHS,Cocaine,,,AUS,4.2,,Oceania,Australia,12578923.0,12778250.0,25357168.0,1065001.056
1634,Oceania,Australia and New Zealand,Australia,1.3,1.8,0.8,2019.0,14+,ARQ,HHS,Amphetamines,,,AUS,1.3,,Oceania,Australia,12578923.0,12778250.0,25357168.0,329643.184
1635,Oceania,Australia and New Zealand,Australia,3.0,3.9,2.0,2019.0,14+,ARQ,HHS,Ecstasy,,,AUS,3.0,,Oceania,Australia,12578923.0,12778250.0,25357168.0,760715.04
1636,Oceania,Australia and New Zealand,Australia,0.1,,,2019.0,14+,Govenment source,HHS,Opiates,,,AUS,,0.1,Oceania,Australia,12578923.0,12778250.0,25357168.0,25357.168
1637,Oceania,Australia and New Zealand,Australia,4.2,,,2019.0,14+,ARQ,HHS,Prescription opioids,,,AUS,,4.2,Oceania,Australia,12578923.0,12778250.0,25357168.0,1065001.056
1638,Oceania,Australia and New Zealand,Australia,1.8,,,2019.0,14+,ARQ,HHS,Tranquillizers and sedatives,,,AUS,,1.8,Oceania,Australia,12578923.0,12778250.0,25357168.0,456429.024
1639,Oceania,Australia and New Zealand,Australia,10.4,13.1,7.9,2016.0,14+,ARQ,HHS,Cannabis,,,AUS,,10.4,Oceania,Australia,12007640.0,12188058.0,24195705.0,2516353.32
1640,Oceania,Australia and New Zealand,Australia,2.5,3.1,2.0,2016.0,14+,ARQ,HHS,Cocaine,,,AUS,2.5,,Oceania,Australia,12007640.0,12188058.0,24195705.0,604892.625
1641,Oceania,Australia and New Zealand,Australia,1.4,1.8,1.0,2016.0,14+,ARQ,HHS,Amphetamines,,,AUS,1.4,,Oceania,Australia,12007640.0,12188058.0,24195705.0,338739.87
1642,Oceania,Australia and New Zealand,Australia,2.2,2.6,1.8,2016.0,14+,ARQ,HHS,Ecstasy,,,AUS,2.2,,Oceania,Australia,12007640.0,12188058.0,24195705.0,532305.5100000001
1643,Oceania,Australia and New Zealand,Australia,3.7,3.8,3.6,2016.0,14+,Government source,HHS,Opioids,3.4,4.0,AUS,,3.7,Oceania,Australia,12007640.0,12188058.0,24195705.0,895241.085
1644,Oceania,Australia and New Zealand,Australia,0.2,,,2016.0,14+,ARQ,HHS,Opiates,,,AUS,,0.2,Oceania,Australia,12007640.0,12188058.0,24195705.0,48391.41
1645,Oceania,Australia and New Zealand,Australia,3.6,,,2016.0,14+,ARQ,HHS,Prescription opioids,,,AUS,,3.6,Oceania,Australia,12007640.0,12188058.0,24195705.0,871045.38
1646,Oceania,Australia and New Zealand,Australia,1.6,,,2016.0,14+,ARQ,HHS,Tranquillizers and sedatives,,,AUS,,1.6,Oceania,Australia,12007640.0,12188058.0,24195705.0,387131.28
1647,Oceania,Australia and New Zealand,Australia,10.2,12.8,7.6,2013.0,14+,ARQ,HHS,Cannabis,,,AUS,,10.2,Oceania,Australia,11496393.0,11615387.0,23111789.0,2357402.4779999997
1648,Oceania,Australia and New Zealand,Australia,2.1,2.9,1.4,2013.0,14+,ARQ,HHS,Cocaine,,,AUS,2.1,,Oceania,Australia,11496393.0,11615387.0,23111789.0,485347.56899999996
1649,Oceania,Australia and New Zealand,Australia,2.1,2.7,1.5,2013.0,14+,Government source,HHS,Amphetamines,,,AUS,2.1,,Oceania,Australia,11496393.0,11615387.0,23111789.0,485347.56899999996
1650,Oceania,Australia and New Zealand,Australia,2.5,3.2,1.8,2013.0,14+,ARQ,HHS,Ecstasy,,,AUS,2.5,,Oceania,Australia,11496393.0,11615387.0,23111789.0,577794.725
1651,Oceania,Australia and New Zealand,Australia,3.3,3.3,3.2,2013.0,14+,UNODC Estimate,HHS,Opioids,,,AUS,,3.3,Oceania,Australia,11496393.0,11615387.0,23111789.0,762689.037
1652,Oceania,Australia and New Zealand,Australia,0.1,0.2,0.1,2013.0,14+,ARQ,HHS,Opiates,,,AUS,,0.1,Oceania,Australia,11496393.0,11615387.0,23111789.0,23111.789
1653,Oceania,Australia and New Zealand,Australia,3.28,3.33,3.23,2013.0,14+,Government source,HHS,Prescription opioids,,,AUS,,3.28,Oceania,Australia,11496393.0,11615387.0,23111789.0,758066.6792
1654,Oceania,Australia and New Zealand,Australia,10.3,,,2010.0,14+,ARQ,HHS,Cannabis,,,AUS,,10.3,Oceania,Australia,10961283.0,11057881.0,22019166.0,2267974.098
1655,Oceania,Australia and New Zealand,Australia,2.1,,,2010.0,14+,ARQ,HHS,Cocaine,,,AUS,2.1,,Oceania,Australia,10961283.0,11057881.0,22019166.0,462402.48600000003
1656,Oceania,Australia and New Zealand,Australia,2.1,,,2010.0,14+,ARQ,HHS,Amphetamines,,,AUS,2.1,,Oceania,Australia,10961283.0,11057881.0,22019166.0,462402.48600000003
1657,Oceania,Australia and New Zealand,Australia,3.0,,,2010.0,14+,ARQ,HHS,Ecstasy,,,AUS,3.0,,Oceania,Australia,10961283.0,11057881.0,22019166.0,660574.98
1658,Oceania,Australia and New Zealand,Australia,3.4,,,2010.0,15-64,Government source,HHS,Opioids,3.1,3.7,AUS,,3.4,Oceania,Australia,10961283.0,11057881.0,22019166.0,748651.6439999999
1659,Oceania,Australia and New Zealand,Australia,0.2,,,2010.0,15-64,ARQ,HHS,Opiates,,,AUS,,0.2,Oceania,Australia,10961283.0,11057881.0,22019166.0,44038.332
1660,Oceania,Australia and New Zealand,Australia,3.1,,,2010.0,15-64,Government source,HHS,Prescription opioids,,,AUS,,3.1,Oceania,Australia,10961283.0,11057881.0,22019166.0,682594.1460000001
1661,Oceania,Australia and New Zealand,Australia,1.5,1.4,1.5,2010.0,14+,ARQ,HHS,Tranquillizers and sedatives,,,AUS,,1.5,Oceania,Australia,10961283.0,11057881.0,22019166.0,330287.49
1662,Oceania,Australia and New Zealand,Australia,10.6,,,2007.0,15-64,Government source ,HHS ,Cannabis,,,AUS,,10.6,Oceania,Australia,10353801.0,10477029.0,20830831.0,2208068.086
1663,Oceania,Australia and New Zealand,Australia,1.9,,,2007.0,15-64,Government source ,HHS ,Cocaine,,,AUS,1.9,,Oceania,Australia,10353801.0,10477029.0,20830831.0,395785.789
1664,Oceania,Australia and New Zealand,Australia,2.7,,,2007.0,15-64,Government source ,HHS ,Amphetamines,,,AUS,2.7,,Oceania,Australia,10353801.0,10477029.0,20830831.0,562432.437
1665,Oceania,Australia and New Zealand,Australia,4.2,,,2007.0,15-64,Government source/ NGO/Academic research ,HHS ,Ecstasy,,,AUS,4.2,,Oceania,Australia,10353801.0,10477029.0,20830831.0,874894.902
1666,Oceania,Australia and New Zealand,Australia,0.2,,,2007.0,15-64,ARQ ,HHS ,Opiates,,,AUS,,0.2,Oceania,Australia,10353801.0,10477029.0,20830831.0,41661.662000000004
