,Entity,Code,Year,Anxiety_disorders_%,Mental_disorders_male(%),Mental_disorders_female(%),Total,Depressive_disorders(%),World Population,Yearly Change,Net Change,Density (P/Km²)
6229,Georgia,GEO,2017,2.65,0.0024839361978403695,0.0030211481463268074,0.005505084344167178,0.0019939561867208587,7547858925,1.12 %,83836876.0,51.0
6230,Germany,DEU,2017,6.81,0.0702172371352317,0.09619555786808773,0.16641279500331943,0.0465312485951107,7547858925,1.12 %,83836876.0,51.0
6231,Ghana,GHA,2017,3.07,0.019344611690659017,0.02177135286083795,0.04111596455149697,0.014132564090021065,7547858925,1.12 %,83836876.0,51.0
6232,Greece,GRC,2017,6.42,0.009984513588401495,0.013009530381491595,0.02299404396989309,0.008176875139462149,7547858925,1.12 %,83836876.0,51.0
6233,Greenland,GRL,2017,5.3,6.213682643783648e-05,6.40446522389129e-05,0.0001261814786767494,4.780163534919276e-05,7547858925,1.12 %,83836876.0,51.0
6234,Grenada,GRD,2017,4.48,0.00010049207431364385,9.654393480863846e-05,0.0001970360091222823,4.773539139776649e-05,7547858925,1.12 %,83836876.0,51.0
6235,Guam,GUM,2017,4.2,0.00012567802464590977,0.00012394243311854164,0.0002496204577644514,7.411373285570517e-05,7547858925,1.12 %,83836876.0,51.0
6236,Guatemala,GTM,2017,4.46,0.012533262868317322,0.015205225897886001,0.02773848876620332,0.0072445312695083265,7547858925,1.12 %,83836876.0,51.0
6237,Guinea,GIN,2017,3.4,0.007386187335238251,0.008507034993370653,0.015893222328608902,0.004868334234267633,7547858925,1.12 %,83836876.0,51.0
6238,Guinea-Bissau,GNB,2017,3.16,0.0011478884391046035,0.0013007662302061374,0.0024486546693107407,0.0007817581195716373,7547858925,1.12 %,83836876.0,51.0
6239,Guyana,GUY,2017,4.5,0.0007670652111452918,0.0008142838997219334,0.0015813491108672252,0.0005071504433291988,7547858925,1.12 %,83836876.0,51.0
6240,Haiti,HTI,2017,4.71,0.011048788912015868,0.011805586310690086,0.022854375222705954,0.005071226208695998,7547858925,1.12 %,83836876.0,51.0
6241,Honduras,HND,2017,4.25,0.006787712980472803,0.00790508945555047,0.014692802436023271,0.0033508442925753276,7547858925,1.12 %,83836876.0,51.0
6242,Hungary,HUN,2017,3.67,0.006457751858418578,0.008754244171303188,0.015211996029721765,0.004821460014238409,7547858925,1.12 %,83836876.0,51.0
6243,Iceland,ISL,2017,5.6,0.00028539219153463443,0.00032931193133024805,0.0006147041228648825,0.00014557770765435973,7547858925,1.12 %,83836876.0,51.0
6244,India,IND,2017,3.12,1.2096332470866895,1.2389014544280186,2.448534701514708,0.6439253632446502,7547858925,1.12 %,83836876.0,51.0
6245,Indonesia,IDN,2017,3.68,0.16867371431428815,0.18810140916882598,0.35677512348311413,0.08289719060958735,7547858925,1.12 %,83836876.0,51.0
6246,Iran,IRN,2017,7.58,0.09722653898171527,0.10904864653389107,0.20627518551560634,0.05878011293116477,7547858925,1.12 %,83836876.0,51.0
6247,Iraq,IRQ,2017,5.59,0.03571210096510912,0.04007433141048009,0.07578643237558921,0.019484638155183857,7547858925,1.12 %,83836876.0,51.0
6248,Ireland,IRL,2017,7.9,0.004820254374322451,0.005889127028165806,0.010709381402488257,0.002993683404065478,7547858925,1.12 %,83836876.0,51.0
6249,Israel,ISR,2017,4.05,0.007585422643547886,0.00824182070944046,0.015827243352988345,0.004971979520669168,7547858925,1.12 %,83836876.0,51.0
6250,Italy,ITA,2017,5.98,0.05028803582202618,0.06969952740604515,0.11998756322807132,0.035135924324393754,7547858925,1.12 %,83836876.0,51.0
6251,Jamaica,JAM,2017,4.23,0.0025493719730592342,0.0026136021083621405,0.005162974081421375,0.0011713123003289309,7547858925,1.12 %,83836876.0,51.0
6252,Japan,JPN,2017,2.54,0.08577097246157128,0.08362786139381904,0.1693988338553903,0.04318439218841123,7547858925,1.12 %,83836876.0,51.0
6253,Jordan,JOR,2017,5.2,0.00985725895771164,0.009970032660619714,0.019827291618331352,0.005325523489431144,7547858925,1.12 %,83836876.0,51.0
6254,Kazakhstan,KAZ,2017,2.25,0.011011308084298886,0.012668254792533765,0.02367956287683265,0.008358158336935265,7547858925,1.12 %,83836876.0,51.0
6255,Kenya,KEN,2017,3.53,0.033160688678345956,0.03503408087347101,0.06819476955181698,0.02277953280638456,7547858925,1.12 %,83836876.0,51.0
6256,Kiribati,KIR,2017,4.19,8.465976992276654e-05,9.02772570037138e-05,0.00017493702692648034,3.9984849080893494e-05,7547858925,1.12 %,83836876.0,51.0
6257,Kuwait,KWT,2017,4.86,0.0038526819710001403,0.003839870390794301,0.007692552361794442,0.0024788089159999767,7547858925,1.12 %,83836876.0,51.0
6258,Kyrgyzstan,KGZ,2017,2.18,0.004249708469478317,0.004411621935554393,0.008661330405032709,0.0026010157575911503,7547858925,1.12 %,83836876.0,51.0
6259,Laos,LAO,2017,4.69,0.005060441693403802,0.005389435653767204,0.010449877347171007,0.002325003709578475,7547858925,1.12 %,83836876.0,51.0
6260,Latin America & Caribbean (WB),,2017,5.75,0.5290362524893111,0.6628046641717009,1.191840916661012,0.29409887254881356,7547858925,1.12 %,83836876.0,51.0
6261,Latvia,LVA,2017,4.06,0.0014189719371311648,0.0019486585727355788,0.0033676305098667434,0.0012623844847497597,7547858925,1.12 %,83836876.0,51.0
6262,Lebanon,LBN,2017,6.89,0.0047850920849053895,0.006085924559062953,0.010871016643968343,0.003400500758564456,7547858925,1.12 %,83836876.0,51.0
6263,Lesotho,LSO,2017,3.74,0.0015495387653923329,0.0017843603244081564,0.0033338990898004895,0.0013202287031351741,7547858925,1.12 %,83836876.0,51.0
6264,Liberia,LBR,2017,3.55,0.0031794049462841546,0.0038508933843116313,0.007030298330595785,0.002334224867617011,7547858925,1.12 %,83836876.0,51.0
6265,Libya,LBY,2017,5.53,0.006550003185174794,0.007073118420797723,0.013623121605972519,0.004111033381562573,7547858925,1.12 %,83836876.0,51.0
6266,Lithuania,LTU,2017,4.59,0.0021700591071924413,0.0030571981046929805,0.005227257211885422,0.0019627155392282322,7547858925,1.12 %,83836876.0,51.0
6267,Luxembourg,LUX,2017,5.81,0.0005098664453376757,0.000608914401510227,0.0011187808468479026,0.0002952625402971479,7547858925,1.12 %,83836876.0,51.0
6268,Madagascar,MDG,2017,4.08,0.018244750116338457,0.019173357827431837,0.03741810794377029,0.011763786377340114,7547858925,1.12 %,83836876.0,51.0
6269,Malawi,MWI,2017,3.96,0.01176385262129154,0.012933336588561106,0.024697189209852647,0.006744190704385747,7547858925,1.12 %,83836876.0,51.0
6270,Malaysia,MYS,2017,4.88,0.022610809462101863,0.025296829458163198,0.04790763892026506,0.015095366928840684,7547858925,1.12 %,83836876.0,51.0
6271,Maldives,MDV,2017,3.76,0.0003767823469223095,0.00029315598264179266,0.0006699383295641022,0.00018376072125645882,7547858925,1.12 %,83836876.0,51.0
6272,Mali,MLI,2017,2.77,0.011769933816032472,0.01203114696529652,0.02380108078132899,0.006379491254203589,7547858925,1.12 %,83836876.0,51.0
6273,Malta,MLT,2017,6.85,0.0003878848331813515,0.0004795929595358726,0.0008674777927172241,0.0002096356086835579,7547858925,1.12 %,83836876.0,51.0
6274,Marshall Islands,MHL,2017,4.14,4.2064909155678214e-05,4.142896722198607e-05,8.349387637766428e-05,1.9634707202744915e-05,7547858925,1.12 %,83836876.0,51.0
6275,Mauritania,MRT,2017,2.82,0.0023534621111111985,0.002380993097323954,0.004734455208435152,0.0014133676988405026,7547858925,1.12 %,83836876.0,51.0
6276,Mauritius,MUS,2017,3.95,0.0009349538816400175,0.0011833422019079404,0.0021182960835479576,0.0007541741381977406,7547858925,1.12 %,83836876.0,51.0
6277,Mexico,MEX,2017,3.73,0.08427461434038395,0.10686706097915044,0.1911416753195344,0.058486307757799005,7547858925,1.12 %,83836876.0,51.0
6278,Micronesia (country),FSM,2017,4.16,7.774390139386449e-05,7.773065260357924e-05,0.0001554745539974437,3.66859002998655e-05,7547858925,1.12 %,83836876.0,51.0
6279,Middle East & North Africa (WB),,2017,5.51,0.43673756130782476,0.45557796378659793,0.8923155250944228,0.25746232399276064,7547858925,1.12 %,83836876.0,51.0
6280,Moldova,MDA,2017,4.36,0.002877425269312383,0.003625955422848606,0.0065033806921609896,0.002007416957650676,7547858925,1.12 %,83836876.0,51.0
6281,Monaco,MCO,2017,6.04,3.2830502326856884e-05,4.305856842707218e-05,7.588907075392906e-05,2.4483764447147506e-05,7547858925,1.12 %,83836876.0,51.0
6282,Mongolia,MNG,2017,2.26,0.002189163862783776,0.0023581919292430336,0.00454735579202681,0.0016842922113836408,7547858925,1.12 %,83836876.0,51.0
6283,Montenegro,MNE,2017,3.92,0.00042630632500858514,0.0005431606553245164,0.0009694669803331015,0.0002800529290496775,7547858925,1.12 %,83836876.0,51.0
6284,Morocco,MAR,2017,4.97,0.033707413258257206,0.0383890057934542,0.07209641905171141,0.02435685428500507,7547858925,1.12 %,83836876.0,51.0
6285,Mozambique,MOZ,2017,4.11,0.01891658302291335,0.021319012662918843,0.040235595685832196,0.012294148701249077,7547858925,1.12 %,83836876.0,51.0
6286,Myanmar,MMR,2017,4.06,0.034229945547107586,0.041860546565528185,0.07609049211263577,0.015309520375011513,7547858925,1.12 %,83836876.0,51.0
6287,Namibia,NAM,2017,3.65,0.0014798103821210464,0.0016324364462071608,0.003112246828328207,0.0009510379130463147,7547858925,1.12 %,83836876.0,51.0
6288,Nauru,NRU,2017,4.21,7.2603370763186335e-06,7.445820140312175e-06,1.4706157216630806e-05,3.6301685381593167e-06,7547858925,1.12 %,83836876.0,51.0
6289,Nepal,NPL,2017,3.36,0.023733776926679905,0.02721349220235989,0.050947269129039796,0.017137270487603874,7547858925,1.12 %,83836876.0,51.0
6290,Netherlands,NLD,2017,7.42,0.01608184535590005,0.019823052005440073,0.03590489736134012,0.00933593230877722,7547858925,1.12 %,83836876.0,51.0
6291,New Zealand,NZL,2017,8.05,0.004453753088661497,0.005623382792624201,0.0100771358812857,0.002244345074321855,7547858925,1.12 %,83836876.0,51.0
6292,Nicaragua,NIC,2017,4.62,0.004877939607224442,0.005580165238713706,0.010458104845938149,0.0025588448581131897,7547858925,1.12 %,83836876.0,51.0
6293,Niger,NER,2017,3.03,0.01295824431429738,0.013510281659113017,0.026468525973410397,0.007300573652414946,7547858925,1.12 %,83836876.0,51.0
6294,Nigeria,NGA,2017,3.04,0.11726590398614266,0.12868030651487036,0.24594621050101304,0.07213342292297813,7547858925,1.12 %,83836876.0,51.0
6295,Niue,NIU,2017,4.21,1.2188887062432742e-06,1.324879028525298e-06,2.543767734768572e-06,7.419322559741668e-07,7547858925,1.12 %,83836876.0,51.0
6296,North America (WB),,2017,5.53,0.3453788850458675,0.3929445461912896,0.7383234312371572,0.2169810294910884,7547858925,1.12 %,83836876.0,51.0
6297,North Korea,PRK,2017,3.78,0.019061975247503714,0.021342953226964296,0.04040492847446801,0.010744464199163606,7547858925,1.12 %,83836876.0,51.0
6298,North Macedonia,MKD,2017,3.85,0.0015045856199544694,0.001778146641764373,0.003282732261718843,0.0008855491426663091,7547858925,1.12 %,83836876.0,51.0
6299,Northern Ireland,,2017,7.06,0.0018364148214389156,0.0023168689523433298,0.0041532837737822455,0.0012169013877004861,7547858925,1.12 %,83836876.0,51.0
6300,Northern Mariana Islands,MNP,2017,4.2,3.3665176114827823e-05,3.436736199994623e-05,6.803253811477404e-05,1.8998765269052775e-05,7547858925,1.12 %,83836876.0,51.0
6301,Norway,NOR,2017,7.29,0.005004028344369194,0.005759103400306332,0.010763131744675527,0.0025623425387484968,7547858925,1.12 %,83836876.0,51.0
6302,OECD Countries,,2017,5.05,1.0968745683067997,1.3211644651930217,2.4180390334998214,0.7017136452374804,7547858925,1.12 %,83836876.0,51.0
6303,Oman,OMN,2017,4.74,0.0052534633190696525,0.0029318645485944877,0.008185327867664141,0.0024567099338041747,7547858925,1.12 %,83836876.0,51.0
6304,Pakistan,PAK,2017,3.59,0.16537911113647372,0.15489983472365973,0.32027894586013345,0.08329518426975634,7547858925,1.12 %,83836876.0,51.0
6305,Palau,PLW,2017,4.14,1.4653162055489796e-05,1.3606507622954811e-05,2.8259669678444604e-05,8.571967314558677e-06,7547858925,1.12 %,83836876.0,51.0
6306,Palestine,PSE,2017,5.84,0.0051425709443820855,0.005208987130082059,0.010351558074464143,0.003333461879721076,7547858925,1.12 %,83836876.0,51.0
6307,Panama,PAN,2017,3.88,0.0029654237343870334,0.0031906929156071896,0.006156116649994224,0.0015708825665418753,7547858925,1.12 %,83836876.0,51.0
6308,Papua New Guinea,PNG,2017,4.06,0.006937040095777889,0.006640823642580204,0.013577863738358094,0.0032394219662763507,7547858925,1.12 %,83836876.0,51.0
6309,Paraguay,PRY,2017,6.63,0.005996521722218066,0.0075343883033690915,0.013530910025587158,0.0032721464782809254,7547858925,1.12 %,83836876.0,51.0
6310,Peru,PER,2017,5.84,0.027842875984860835,0.030701117005840172,0.058543992990700996,0.009716119594802841,7547858925,1.12 %,83836876.0,51.0
6311,Philippines,PHL,2017,4.72,0.07515794951082767,0.08527248672708863,0.1604304362379163,0.036288489586469054,7547858925,1.12 %,83836876.0,51.0
6312,Poland,POL,2017,3.34,0.024631514956408647,0.028503063204774987,0.05313457816118364,0.013314411543535838,7547858925,1.12 %,83836876.0,51.0
6313,Portugal,PRT,2017,8.78,0.010520996853422244,0.015439212783113854,0.0259602096365361,0.007877227249580582,7547858925,1.12 %,83836876.0,51.0
6314,Puerto Rico,PRI,2017,4.67,0.003186612288199332,0.003579518412898794,0.006766130701098127,0.0016457647292341254,7547858925,1.12 %,83836876.0,51.0
6315,Qatar,QAT,2017,4.49,0.003699830677479177,0.0013168767591930051,0.0050167074366721815,0.0016399087639280433,7547858925,1.12 %,83836876.0,51.0
6316,Region of the Americas (WHO),,2017,5.65,0.8710807084937667,1.051996742241708,1.9230774507354749,0.5093461785919641,7547858925,1.12 %,83836876.0,51.0
6317,Romania,ROU,2017,3.5,0.013054311292655751,0.016431043721448463,0.029485355014104212,0.008644093728871595,7547858925,1.12 %,83836876.0,51.0
6318,Russia,RUS,2017,3.39,0.09720092907009387,0.12225872385393052,0.21945965292402442,0.07291785729818738,7547858925,1.12 %,83836876.0,51.0
6319,Rwanda,RWA,2017,3.78,0.008434855583896594,0.009903748962822593,0.018338604546719185,0.006319964439451946,7547858925,1.12 %,83836876.0,51.0
6320,Saint Kitts and Nevis,KNA,2017,4.52,5.675781758202377e-05,6.0401234910468336e-05,0.0001171590524924921,3.4089137403955914e-05,7547858925,1.12 %,83836876.0,51.0
6321,Saint Lucia,LCA,2017,4.51,0.00016543764429195396,0.00017080340435748142,0.0003362410486494354,8.483200419647484e-05,7547858925,1.12 %,83836876.0,51.0
6322,Saint Vincent and the Grenadines,VCT,2017,4.45,0.00010973972993275043,0.00010416198922265893,0.0002139017191554094,5.353836154270729e-05,7547858925,1.12 %,83836876.0,51.0
6323,Samoa,WSM,2017,4.17,0.00014926087135366006,0.00014475628265667406,0.00029401715401033415,6.660166876396674e-05,7547858925,1.12 %,83836876.0,51.0
6324,San Marino,SMR,2017,6.1,2.867038217728745e-05,3.7971032957535036e-05,6.664141513482249e-05,2.072110800613566e-05,7547858925,1.12 %,83836876.0,51.0
6325,Sao Tome and Principe,STP,2017,3.18,0.000127784582301265,0.00013350805970449426,0.0002612926420057593,7.913502437381606e-05,7547858925,1.12 %,83836876.0,51.0
6326,Saudi Arabia,SAU,2017,4.74,0.03503196106702538,0.02865651069385879,0.06368847176088416,0.020743591203249735,7547858925,1.12 %,83836876.0,51.0
6327,Scotland,,2017,4.53,0.004553821201686013,0.005357943279259158,0.00991176448094517,0.0033441933998521307,7547858925,1.12 %,83836876.0,51.0
6328,Senegal,SEN,2017,2.94,0.009208041736153675,0.009286633560125794,0.01849467529627947,0.005785494990554556,7547858925,1.12 %,83836876.0,51.0
6329,Serbia,SRB,2017,3.58,0.006027868360032974,0.007583713549601088,0.013611581909634064,0.004122016628709048,7547858925,1.12 %,83836876.0,51.0
6330,Seychelles,SYC,2017,3.93,7.22456534254845e-05,7.209991673234672e-05,0.0001443455701578312,3.891169706778801e-05,7547858925,1.12 %,83836876.0,51.0
6331,Sierra Leone,SLE,2017,3.73,0.005382175316690885,0.0058883056031681195,0.011270480919859004,0.003403905697667766,7547858925,1.12 %,83836876.0,51.0
6332,Singapore,SGP,2017,2.99,0.004039330928538785,0.0037280373519964806,0.007767368280535265,0.0016878826335509445,7547858925,1.12 %,83836876.0,51.0
6333,Slovakia,SVK,2017,3.68,0.00357325173509387,0.004686097123893979,0.00825934885898785,0.002437035480230574,7547858925,1.12 %,83836876.0,51.0
6334,Slovenia,SVN,2017,3.65,0.0014312005705644532,0.001869801772957753,0.0033010023435222063,0.0011273660629527466,7547858925,1.12 %,83836876.0,51.0
6335,Solomon Islands,SLB,2017,4.11,0.0004696166204510771,0.00046152160958678757,0.0009311382300378647,0.00020373989700662033,7547858925,1.12 %,83836876.0,51.0
6336,Somalia,SOM,2017,3.34,0.015704519808576047,0.015105714234053467,0.03081023404262951,0.008016233557253456,7547858925,1.12 %,83836876.0,51.0
6337,South Africa,ZAF,2017,3.94,0.03788987086824758,0.046601003475962556,0.08449087434421014,0.031033131690388613,7547858925,1.12 %,83836876.0,51.0
6338,South Asia (WB),,2017,3.24,1.5628050838271332,1.600173296826689,3.162978380653822,0.8628479102105105,7547858925,1.12 %,83836876.0,51.0
6339,South Korea,KOR,2017,3.48,0.0360753430483599,0.038976112686154904,0.07505145573451481,0.017622361695108127,7547858925,1.12 %,83836876.0,51.0
6340,South Sudan,SSD,2017,5.12,0.005981007388794035,0.006682689819881602,0.012663697208675637,0.0038631617641157754,7547858925,1.12 %,83836876.0,51.0
6341,South-East Asia Region (WHO),,2017,3.26,1.6384821606877078,1.7209119339760315,3.3593940946637395,0.9039979241530405,7547858925,1.12 %,83836876.0,51.0
6342,Spain,ESP,2017,5.89,0.04448280013394659,0.06386383274909978,0.10834663288304637,0.034369071093893026,7547858925,1.12 %,83836876.0,51.0
6343,Sri Lanka,LKA,2017,4.22,0.014645106790996362,0.01785768670815479,0.032502793499151146,0.008822634426755665,7547858925,1.12 %,83836876.0,51.0
6344,Sub-Saharan Africa (WB),,2017,3.59,0.7179984488117602,0.7722397646694225,1.4902382134811827,0.47036481938485625,7547858925,1.12 %,83836876.0,51.0
6345,Sudan,SDN,2017,4.91,0.037984268499030006,0.038762515689176054,0.07674678418820606,0.019268868356598228,7547858925,1.12 %,83836876.0,51.0
6346,Suriname,SUR,2017,4.3,0.0005565816798834776,0.0005928303701039298,0.0011494120499874075,0.00037076739613280466,7547858925,1.12 %,83836876.0,51.0
6347,Sweden,SWE,2017,5.24,0.00862937432286468,0.01096563950418562,0.019595013827050298,0.006322958666056413,7547858925,1.12 %,83836876.0,51.0
6348,Switzerland,CHE,2017,7.53,0.008291238697204453,0.010376227321975283,0.01866746601917974,0.005092583258635825,7547858925,1.12 %,83836876.0,51.0
6349,Syria,SYR,2017,5.87,0.013597140728223135,0.016133608379544535,0.02973074910776767,0.007537700500940404,7547858925,1.12 %,83836876.0,51.0
6350,Taiwan,TWN,2017,3.88,0.015445346973015927,0.018767136668495697,0.03421248364151162,0.010659989912304832,7547858925,1.12 %,83836876.0,51.0
6351,Tajikistan,TJK,2017,2.53,0.006078319753439218,0.005987380056921241,0.01206569981036046,0.0028779684697140787,7547858925,1.12 %,83836876.0,51.0
6352,Tanzania,TZA,2017,3.93,0.03485581840018293,0.03978031425646976,0.0746361326566527,0.023709743621102456,7547858925,1.12 %,83836876.0,51.0
6353,Thailand,THA,2017,3.54,0.05518239068041405,0.059529014050829,0.11471140473124303,0.0327632912137398,7547858925,1.12 %,83836876.0,51.0
6354,Timor,TLS,2017,3.88,0.0008347665295029345,0.0008836015704943769,0.0017183680999973117,0.0003888122485013192,7547858925,1.12 %,83836876.0,51.0
6355,Togo,TGO,2017,3.65,0.005157144613695863,0.005734049937876919,0.010891194551572782,0.003433688978229015,7547858925,1.12 %,83836876.0,51.0
6356,Tokelau,TKL,2017,4.18,9.671616908234674e-07,9.936592713939735e-07,1.960820962217441e-06,5.299516114101192e-07,7547858925,1.12 %,83836876.0,51.0
6357,Tonga,TON,2017,4.23,6.975488085185693e-05,7.470992841854156e-05,0.0001444648092703985,3.206207249031221e-05,7547858925,1.12 %,83836876.0,51.0
6358,Trinidad and Tobago,TTO,2017,4.06,0.0013129286196879998,0.0013264158881983873,0.002639344507886387,0.0007829770082778806,7547858925,1.12 %,83836876.0,51.0
6359,Tunisia,TUN,2017,5.41,0.010868525871394715,0.012817462668726284,0.023685988540120998,0.00809503736187014,7547858925,1.12 %,83836876.0,51.0
6360,Turkey,TUR,2017,4.72,0.07198944831894828,0.08348896107646844,0.1554784093954167,0.04659978458725631,7547858925,1.12 %,83836876.0,51.0
6361,Turkmenistan,TKM,2017,2.49,0.003197873759941797,0.003209651934505387,0.0064075256944471845,0.001912582116788835,7547858925,1.12 %,83836876.0,51.0
6362,Tuvalu,TUV,2017,4.15,8.982679813401521e-06,8.929684652260508e-06,1.791236446566203e-05,4.637076599838543e-06,7547858925,1.12 %,83836876.0,51.0
6363,Uganda,UGA,2017,4.19,0.02860004434966304,0.03118701638955182,0.059787060739214866,0.02222039410997603,7547858925,1.12 %,83836876.0,51.0
6364,Ukraine,UKR,2017,3.37,0.03211745243370457,0.0433244848968875,0.07544193733059207,0.029626799099189575,7547858925,1.12 %,83836876.0,51.0
6365,United Arab Emirates,ARE,2017,4.39,0.011635220116412019,0.004765046665203801,0.01640026678161582,0.00531880635275652,7547858925,1.12 %,83836876.0,51.0
6366,United Kingdom,GBR,2017,4.89,0.0598022041065109,0.06774201864139902,0.1275442227479099,0.041612820684774524,7547858925,1.12 %,83836876.0,51.0
6367,United States,USA,2017,5.61,0.3136420306106874,0.3586068217352115,0.6722488523458988,0.20031442227836818,7547858925,1.12 %,83836876.0,51.0
6368,United States Virgin Islands,VIR,2017,4.59,9.083370619569443e-05,0.00010638778599058143,0.00019722149218627587,5.3869581299838616e-05,7547858925,1.12 %,83836876.0,51.0
6369,Uruguay,URY,2017,5.57,0.0025846270040082923,0.003551656206928907,0.006136283210937199,0.0014290807641188126,7547858925,1.12 %,83836876.0,51.0
6370,Uzbekistan,UZB,2017,2.13,0.021045875602398068,0.021450785131095967,0.042496660733494035,0.012645321136549993,7547858925,1.12 %,83836876.0,51.0
6371,Vanuatu,VUT,2017,4.12,0.00020710508973907456,0.0002066281332888055,0.00041373322302788,9.426514287957496e-05,7547858925,1.12 %,83836876.0,51.0
6372,Venezuela,VEN,2017,4.17,0.023912874073755957,0.025392909685311854,0.049305783759067814,0.012377099377225045,7547858925,1.12 %,83836876.0,51.0
6373,Vietnam,VNM,2017,2.38,0.053623458522709465,0.06647669292520594,0.12010015144791542,0.0337564735286835,7547858925,1.12 %,83836876.0,51.0
6374,Wales,,2017,4.65,0.0026951749101484434,0.003127721415381382,0.0058228963255298255,0.0020017067290377315,7547858925,1.12 %,83836876.0,51.0
6375,Western Pacific Region (WHO),,2017,3.44,1.3885198046411553,1.4507935970729608,2.839313401714116,0.8380061766986456,7547858925,1.12 %,83836876.0,51.0
6376,World,OWID_WRL,2017,3.94,5.989982000094153,6.57408887646903,12.564070876563182,3.5917042792370424,7547858925,1.12 %,83836876.0,51.0
6377,World Bank High Income,,2017,5.17,1.0315123238740183,1.2080915118587752,2.2396038357327934,0.6481050253598903,7547858925,1.12 %,83836876.0,51.0
6378,World Bank Low Income,,2017,3.76,0.4834821154265281,0.5128061664189093,0.9962882818454373,0.3059753796339006,7547858925,1.12 %,83836876.0,51.0
6379,World Bank Lower Middle Income,,2017,3.46,2.439348255306719,2.582786945769525,5.022135201076244,1.3739637164720855,7547858925,1.12 %,83836876.0,51.0
6380,World Bank Upper Middle Income,,2017,4.19,2.0319825201290445,2.266434411398329,4.298416931527373,1.2616246136317393,7547858925,1.12 %,83836876.0,51.0
6381,Yemen,YEM,2017,4.9,0.0282039717640854,0.0304660702173895,0.058670041981474894,0.015764854799535086,7547858925,1.12 %,83836876.0,51.0
6382,Zambia,ZMB,2017,4.06,0.01127543596742569,0.011927104215186429,0.023202540182612117,0.006832334906153535,7547858925,1.12 %,83836876.0,51.0
6383,Zimbabwe,ZWE,2017,3.33,0.009023910048769228,0.009515731641738388,0.018539641690507615,0.0049240321486268375,7547858925,1.12 %,83836876.0,51.0
6384,Afghanistan,AFG,2018,5.01,0.037648836646561615,0.03690672782223812,0.07455556446879973,0.018120423314986422,7631091040,1.10 %,83232115.0,51.0
6385,African Region (WHO),,2018,3.6,0.7111034020634617,0.7715184983561668,1.4826219004196286,0.4748194826935258,7631091040,1.10 %,83232115.0,51.0
6386,Albania,ALB,2018,4.08,0.0018694574504774877,0.0022857675145754783,0.004155224965052965,0.0010350289308041069,7631091040,1.10 %,83232115.0,51.0
6387,Algeria,DZA,2018,5.03,0.03555686841864751,0.04020532560701831,0.07576219402566582,0.022265544875480874,7631091040,1.10 %,83232115.0,51.0
6388,American Samoa,ASM,2018,4.24,3.779276102044774e-05,4.002048965202753e-05,7.781325067247527e-05,1.8503251928180376e-05,7631091040,1.10 %,83232115.0,51.0
6389,Andorra,AND,2018,6.01,7.519239345885199e-05,8.723523235545097e-05,0.00016242762581430295,4.674298840497125e-05,7631091040,1.10 %,83232115.0,51.0
6390,Angola,AGO,2018,4.03,0.01923617464797013,0.0221841148418536,0.04142028948982372,0.015775057507373152,7631091040,1.10 %,83232115.0,51.0
6391,Antigua and Barbuda,ATG,2018,4.54,7.798360639136078e-05,8.705177235049734e-05,0.00016503537874185814,3.867074818701154e-05,7631091040,1.10 %,83232115.0,51.0
6392,Argentina,ARG,2018,5.36,0.03490924149687513,0.04118885469357472,0.07609809619044985,0.014975787787220527,7631091040,1.10 %,83232115.0,51.0
6393,Armenia,ARM,2018,3.36,0.0020087035942372928,0.002473958166799698,0.00448266176103699,0.0013741678542469598,7631091040,1.10 %,83232115.0,51.0
6394,Australia,AUS,2018,6.34,0.02665139217104662,0.029316699123012952,0.05596809129405957,0.014945005819246522,7631091040,1.10 %,83232115.0,51.0
6395,Austria,AUT,2018,6.58,0.007702974540846259,0.0098033950332743,0.017506369574120557,0.004349260128863565,7631091040,1.10 %,83232115.0,51.0
6396,Azerbaijan,AZE,2018,2.64,0.006450126167017922,0.007063930926448494,0.013514057093466415,0.0038963366894912577,7631091040,1.10 %,83232115.0,51.0
6397,Bahamas,BHS,2018,4.55,0.0003308177017895989,0.00036864977566825096,0.0006994674774578498,0.00016208691437653194,7631091040,1.10 %,83232115.0,51.0
6398,Bahrain,BHR,2018,5.11,0.001707711247538727,0.001175048227441931,0.0028827594749806576,0.0010004074070121432,7631091040,1.10 %,83232115.0,51.0
6399,Bangladesh,BGD,2018,3.26,0.11136511090555669,0.12517292677981207,0.2365380376853688,0.09253628299001397,7631091040,1.10 %,83232115.0,51.0
6400,Barbados,BRB,2018,4.56,0.00026095875276047027,0.00029775558803974117,0.0005587143408002115,0.00014591622536847627,7631091040,1.10 %,83232115.0,51.0
6401,Belarus,BLR,2018,3.76,0.006838799291798254,0.009157458564404704,0.015996257856202956,0.006060640576501365,7631091040,1.10 %,83232115.0,51.0
6402,Belgium,BEL,2018,5.58,0.009873765049460083,0.011342113407678595,0.02121587845713868,0.006118522208064235,7631091040,1.10 %,83232115.0,51.0
6403,Belize,BLZ,2018,4.36,0.0003715065100311004,0.0003630018283728928,0.0007345083384039931,0.00016476018873442768,7631091040,1.10 %,83232115.0,51.0
6404,Benin,BEN,2018,3.29,0.007614756487035699,0.008181149939471827,0.015795906426507526,0.00489257693353374,7631091040,1.10 %,83232115.0,51.0
