CCN;CODCNH;Nombre Centro;Dirección;Teléfono;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
1003000200;030165;HOSPITAL GENERAL UNIVERSITARIO DE ELDA-VIRGEN DE LA SALUD;CARRETERA SAX S/N;"966989000;966989010";030664;Elda;03;ALICANTE;10;COMUNIDAD VALENCIANA;03600;513;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1003000254;030362;CENTRO DE REHABILITACION NEUROLOGICA CASAVERDE;CALLE PONENT 15;965950711;030909;Mutxamel;03;ALICANTE;10;COMUNIDAD VALENCIANA;03110;40;C12;Hospitales especializados;20;PRIVADOS;N;;;N;RECEPCION.MUCHAMIEL@GRUPOCASAVERDE.COM
1003000161;030211;HOSPITAL VEGA BAJA DE ORIHUELA;CARRETERA ORIHUELA-ALMORADI S/N;"966749000;966749054";030993;Orihuela;03;ALICANTE;10;COMUNIDAD VALENCIANA;03314;336;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1003000121;030187;HOSPITAL SANT VICENT DEL RASPEIG;CALLE LILLO JUAN 137;965907700;031225;San Vicente del Raspeig/Sant Vicent del Raspeig;03;ALICANTE;10;COMUNIDAD VALENCIANA;03690;179;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;HOSPITALSANVICENTE@GVA.ES
1003005971;030395;CENTRO DR. ESQUERDO;CALLE RAMON DE CAMPOAMOR 25;965939033;031199;Sant Joan d'Alacant;03;ALICANTE;10;COMUNIDAD VALENCIANA;03550;56;C14;Hospitales de salud mental y tratamiento de toxicomanías;5;DIPUTACIÓN O CABILDO;N;;;S;JVILLAR@DIPUTACIONALICANTE.ES
1003000247;030250;HOSPITAL UNIVERSITARIO SAN JUAN DE ALICANTE;CARRETERA C.NAL. 332, ALICANTE-VALENCIA S/N;"965169400;965938699";031199;Sant Joan d'Alacant;03;ALICANTE;10;COMUNIDAD VALENCIANA;03550;396;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1003000167;030298;HOSPITAL QUIRONSALUD TORREVIEJA;PARTIDA DE LA LOMA S/N;966921313;031339;Torrevieja;03;ALICANTE;10;COMUNIDAD VALENCIANA;03184;132;C11;Hospitales Generales;20;PRIVADOS;N;;;N;INFO.TORREVIEJA@QUIRONSALUD.ES
1003000233;030339;HOSPITAL UNIVERSITARIO DE TORREVIEJA;CARRETERA CARRETERA CV 95 S. MIGUEL SALINAS-TORREVIEJA PDA. LA CEÑUELA S/N;"965721200;966799433";031339;Torrevieja;03;ALICANTE;10;COMUNIDAD VALENCIANA;03186;269;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;INFO@TORREVIEJA-SALUD.COM
1003000040;030190;SANATORIO SAN FRANCISCO DE BORJA FONTILLES;CARRETERA ORBA-VALL DE LAGUAR, KM 4 NUMERO S/N;"963511583;965583350";031376;Vall de Laguar, la;03;ALICANTE;10;COMUNIDAD VALENCIANA;03791;96;C13;Hospitales de media y larga estancia;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;FONTILLES@FONTILLES.ORG
1003000136;030204;HOSPITAL MARINA BAIXA DE LA VILA JOIOSA;AVENIDA ALCALDE EN JAUME BOTELLA MAYOR 7;"966859800;966859858";031395;Villajoyosa/Vila Joiosa, la;03;ALICANTE;10;COMUNIDAD VALENCIANA;03570;270;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;HVILLAJOYOSA_SAIP@GVA.ES
0104000314;040059;HOSPITAL VIRGEN DEL MAR;CARRETERA DEL MAM?, KM. 1 S/N;950217167;040139;Almería;04;ALMERÍA;01;ANDALUCÍA;04120;76;C11;Hospitales Generales;20;PRIVADOS;N;;;N;VIRGENDELMAR@VITHAS.ES
0104000322;040101;HOSPITAL  MEDITERRANEO;CALLE NUEVA MUSA 8;950621063;040139;Almería;04;ALMERÍA;01;ANDALUCÍA;04007;89;C11;Hospitales Generales;20;PRIVADOS;N;;;N;JOSEANTONIO.ROJAS@GRUPOHLA.COM
0104001001;040127;HOSPITAL DE ALTA RESOLUCION ELTOYO;CAMINO DE LA BOTICA S/N;950158015;040139;Almería;04;ALMERÍA;01;ANDALUCÍA;04131;44;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SUGERENCIAS@EPHPO.ES
0104000316;040010;HOSPITAL UNIVERSITARIO TORRECARDENAS;CALLE PARAJE TORRECARDENAS S/N;950016114;040139;Almería;04;ALMERÍA;01;ANDALUCÍA;04009;575;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;040097;Hospital Universitario Torrecardenas;N;JOSE.TOMAS.SSPA@JUNTADEANDALUCIA.ES
0104002838;040138;HOSPITAL MATERNO INFANTIL;CALLE DONANTES DE SANGRE S/N;000000000;040139;Almería;04;ALMERÍA;01;ANDALUCÍA;04700;204;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;040097;Hospital Universitario Torrecardenas;S;
0104000321;040118;HOSPITAL DE PONIENTE;CARRETERA ALMERIMAR S/N;950022500;049026;Ejido, El;04;ALMERÍA;01;ANDALUCÍA;04700;261;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SUGERENCIAS@EPHPO.ES
0104000320;040084;HOSPITAL LA INMACULADA;AVENIDA DOCTORA ANA PARRA S/N;950029176;040530;Huércal-Overa;04;ALMERÍA;01;ANDALUCÍA;04600;184;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;H.INMACULADA.SSPA@JUNTADEANDALUCIA.ES
0705001823;050072;HOSPITAL DE SALUD MENTAL CASTA SALUD AREVALO;PASEO SAN JUAN BOSCO 2;920301400;050163;Arévalo;05;ÁVILA;07;CASTILLA Y LEÓN;05200;80;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;DIRECCION.AREVALO@MENTALIASALUD.ES
0705000770;050049;HOSPITAL SANTA TERESA;AVENIDA SANTA CRUZ DE TENERIFE 11;920221450;050198;Ávila;05;ÁVILA;07;CASTILLA Y LEÓN;05005;33;C11;Hospitales Generales;20;PRIVADOS;N;;;N;DIRECCION@CLINICASANTATERESA.ES
0705000771;050034;HOSPITAL PROVINCIAL DE AVILA (COMPLEJO ASISTENCIAL DE AVILA);CALLE JESUS DEL GRAN PODER 42;920357200;050198;Ávila;05;ÁVILA;07;CASTILLA Y LEÓN;05003;119;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;050061;Complejo Asistencial De Ávila;N;GERENTE.HNSS@SALUDCASTILLAYLEON.ES
0705000769;050013;HOSPITAL NUESTRA SEÑORA DE SONSOLES (COMPLEJO ASISTENCIAL DE AVILA);AVENIDA DE JUAN CARLOS I, S/N S/N;920358000;050198;Ávila;05;ÁVILA;07;CASTILLA Y LEÓN;05071;321;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;050061;Complejo Asistencial De Ávila;N;GERENTE.HNSS@SALUDCASTILLAYLEON.ES
1106000791;060080;RIBERA ALMENDRALEJO;CALLE MONSALUD 1;924670017;060114;Almendralejo;06;BADAJOZ;11;EXTREMADURA;06200;45;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;AFONDON@RIBERASALUD.ES
1106000805;060242;HOSPITAL TIERRA DE BARROS;CARRETERA NACIONAL 630 0;924699200;060114;Almendralejo;06;BADAJOZ;11;EXTREMADURA;06200;50;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060264;Complejo Hospitalario Del Área De Salud De Mérida;N;GERENTE.MERIDA@SALUD-JUNTAEX.ES
1106000798;060172;HOSPITAL QUIRONSALUD CLIDEBA;CALLE ELADIO SALINERO DE LOS SANTOS 6;924229050;060153;Badajoz;06;BADAJOZ;11;EXTREMADURA;06011;75;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ARNALDO.PONS@QUIRONSALUD.ES
1106000566;060037;HOSPITAL MATERNO-INFANTIL;CALLE VIOLETA 1;924215000;060153;Badajoz;06;BADAJOZ;11;EXTREMADURA;06010;225;C12;Hospitales especializados;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060016;Complejo Hospitalario Universitario De Badajoz;N;DIRMED.HPSHMI@SALUD-JUNTAEX.ES
1106000332;060021;HOSPITAL UNIVERSITARIO DE BADAJOZ;AVENIDA ELVAS 0;924218100;060153;Badajoz;06;BADAJOZ;11;EXTREMADURA;06006;529;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060016;Complejo Hospitalario Universitario De Badajoz;N;ADMISION.HIFC@SALUD-JUNTAEX.ES
1106000803;060220;HOSPITAL PERPETUO SOCORRO;AVENIDA DAMIAN TELLEZ LAFUENTE 0;924215060;060153;Badajoz;06;BADAJOZ;11;EXTREMADURA;06010;282;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060016;Complejo Hospitalario Universitario De Badajoz;N;SUBMED.HPSHMI@SALUD-JUNTAEX.ES
1106000744;060297;HOSPITAL PARQUE VEGAS ALTAS;AVENIDA MADRID 1;924808482;060444;Don Benito;06;BADAJOZ;11;EXTREMADURA;06400;21;C11;Hospitales Generales;20;PRIVADOS;N;;;N;DADMINISTRACION.EXT@PARQUEHOSPITALES.ES
1106000792;060093;HOSPITAL DON BENITO-VILLANUEVA DE LA SERENA;CARRETERA DON BENITO VILLANUEVA 0;924386800;060444;Don Benito;06;BADAJOZ;11;EXTREMADURA;06400;292;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060253;Complejo Hospitalario De Don Benito-Villanueva De La Serena;N;RICARDO.SANCHEZ@SALUD-JUNTAEX.ES
1106000794;060114;HOSPITAL GENERAL DE LLERENA;AVENIDA BADAJOZ 1;924877000;060747;Llerena;06;BADAJOZ;11;EXTREMADURA;06900;138;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060219;Complejo Hospitalario Llerena-Zafra;N;GERENTE.LLERENA@SALUD-JUNTAEX.ES
1106001192;060275;CASAVERDE CENTRO DE REHABILITACION NEUROLOGICO DE EXTREMADURA S.L.;AVENIDA ADOLFO SUAREZ 56;924380330;060830;Mérida;06;BADAJOZ;11;EXTREMADURA;06800;100;C12;Hospitales especializados;20;PRIVADOS;N;;;N;DIRECCION.MERIDA@GRUPOCASAVERDE.COM
1106000795;060129;HOSPITAL DE MERIDA;AVENIDA DON ANTONIO CAMPOS HOYOS 26;924381000;060830;Mérida;06;BADAJOZ;11;EXTREMADURA;06800;331;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060264;Complejo Hospitalario Del Área De Salud De Mérida;N;JULIAN.GARCIAM@SALUD-JUNTAEX.ES
1106000796;060135;CENTRO SOCIOSANITARIO DE MERIDA;CARRETERA VALVERDE 0;924388081;060830;Mérida;06;BADAJOZ;11;EXTREMADURA;06800;296;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;CSANITARIO.MERIDA@SALUD-JUNTAEX.ES
1106000804;060231;HOSPITAL SIBERIA-SERENA;CARRETERA TALARRUBIAS-AGUDO   KM 2 0;924648100;061279;Talarrubias;06;BADAJOZ;11;EXTREMADURA;06640;43;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060253;Complejo Hospitalario De Don Benito-Villanueva De La Serena;N;TATIANA.SANTIAGO@SALUD-JUNTAEX.ES
1106000797;060140;RIBERA SALUD-HOSPITAL SANTA JUSTA;CALLE CONCEPCION 24;924845463;061535;Villanueva de la Serena;06;BADAJOZ;11;EXTREMADURA;06700;29;C11;Hospitales Generales;20;PRIVADOS;N;;;N;AFONDON@RIBERASALUD.ES
1106000801;060208;HOSPITAL DE ZAFRA;CARRETERA BADAJOZ GRANADA 0;924029200;061588;Zafra;06;BADAJOZ;11;EXTREMADURA;06300;91;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;060219;Complejo Hospitalario Llerena-Zafra;N;GERENTE.LLERENA@SALUD-JUNTAEX.ES
0407000218;070162;HOSPITAL JOAN MARCH;CARRETERA PALMA-SOLLER KM. 12;871202000;070103;Bunyola;07;ILLES BALEARS;04;ILLES BALEARS;07110;106;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407000032;070244;CLINICA JUANEDA MENORCA;CALLE CANONGE MOLL S/N;971480505;070159;Ciutadella de Menorca;07;ILLES BALEARS;04;ILLES BALEARS;07760;41;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407001219;070201;POLICLINICA NUESTRA SRA. DEL ROSARIO;VIA ROMANA S/N;971301916;070260;Eivissa;07;ILLES BALEARS;04;ILLES BALEARS;07800;68;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000010;070184;HOSPITAL CAN MISSES;CALLE CORONA S/N;971397000;070260;Eivissa;07;ILLES BALEARS;04;ILLES BALEARS;07800;382;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407001619;070366;HOSPITAL DE FORMENTERA;CALLE VENDA DES BROLLS S/N;971321212;070244;Formentera;07;ILLES BALEARS;04;ILLES BALEARS;07860;12;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407003804;070445;HOSPITAL SANT JOAN DE DEU INCA;CALLE JAUME II 44;097126585;070276;Inca;07;ILLES BALEARS;04;ILLES BALEARS;07300;80;C12;Hospitales especializados;20;PRIVADOS;N;;;S;
0407000411;070377;HOSPITAL COMARCAL D´INCA;CARRETERA VELLA DE LLUBI S/N;971888514;070276;Inca;07;ILLES BALEARS;04;ILLES BALEARS;07300;170;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407001688;070423;HOSPITAL QUIRONSALUD SON VERI;PASEO ARBREDA S/N;971443030;070316;Llucmajor;07;ILLES BALEARS;04;ILLES BALEARS;07609;34;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407001647;070412;HOSPITAL DE LLEVANT;CALLE ESCAMARLA 6;971822400;070337;Manacor;07;ILLES BALEARS;04;ILLES BALEARS;07680;70;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000001;070309;HOSPITAL  DE MANACOR;CARRETERA MANACOR - ALCUDIA S/N;971847000;070337;Manacor;07;ILLES BALEARS;04;ILLES BALEARS;07500;224;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407000006;070295;CLINICA JUANEDA MAHON;AVENIDA VIVES LLULL 6;971351110;070321;Maó-Mahón;07;ILLES BALEARS;04;ILLES BALEARS;07703;15;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000423;070388;HOSPITAL MATEU ORFILA;RONDA MALBUGER 1;971487000;070321;Maó-Mahón;07;ILLES BALEARS;04;ILLES BALEARS;07703;142;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407000003;070260;HOSPITAL JUANEDA MURO;CALLE VELER S/N;971891900;070393;Muro;07;ILLES BALEARS;04;ILLES BALEARS;07459;86;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000011;070064;MUTUA BALEAR;CALLE BISBE CAMPINS 4;971213400;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07012;40;C11;Hospitales Generales;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;
0407000009;070131;JUANEDA MIRAMAR;CALLE CAMI DE LA VILETA 30;971767000;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07011;197;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407001618;070344;HOSPITAL QUIRONSALUD PALMAPLANAS;CALLE CAMI DELS REIS 308;971918000;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07010;169;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000008;070110;CLINICA JUANEDA;CALLE COMPANY 30;971731647;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07014;191;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000004;070099;CLINICA ROTGER;CALLE SANTIAGO RUSSINYOL 9;971448500;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07012;193;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407003152;070434;CLINICA LUZ DE PALMA;CALLE CAMILO JOSE CELA 20;971599167;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07014;20;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0407000005;070086;HOSPITAL SANT JOAN DE DEU;CALLE SANT JOAN DE DEU 7;971265854;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07007;197;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
0407001223;070070;HOSPITAL DE LA CREU ROJA ESPANYOLA;CALLE PONS I GALLARZA 90;971751445;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07004;72;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
0407000002;070048;HOSPITAL GENERAL DE MALLORCA;PLAZA HOSPITAL 3;871205000;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07012;87;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407000872;070399;HOSPITAL UNIVERSITARI SON ESPASES;CARRETERA VALLDEMOSSA 79;871205001;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07120;839;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407000216;070051;HOSPITAL PSIQUIATRIC;CALLE CAMI DE JESUS 40;871205000;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07010;168;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0407001617;070333;HOSPITAL SON LLATZER;CARRETERA MANACOR KM. 4;871202000;070407;Palma;07;ILLES BALEARS;04;ILLES BALEARS;07198;423;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0908005215;081192;CENTRE SOCIOSANITARI CAN TORRAS;CARRETERA EL MASNOU A ALELLA 1;935551994;080039;Alella;08;BARCELONA;09;CATALUÑA;08328;119;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;JM.CUARTERO@FSFA.CAT
0908005221;081350;CENTRE POLIVALENT CAN FOSC;CARRETERA DE LLERONA S/N;938432786;080057;Ametlla del Vallès, L';08;BARCELONA;09;CATALUÑA;08480;56;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;VBONET@FUNDACIOVALLPARADIS.ES
0908005226;081616;COMUNITAT TERAPEUTICA ARENYS DE MUNT;CARRETERA BARRI ORIENT  CAN ZARIQUIEY 26;937938006;080076;Arenys de Munt;08;BARCELONA;09;CATALUÑA;08358;42;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;CTAM@CTM-SALUTMENTAL.COM
0908007674;082213;CENTRE D'HOSPITALITZACIO I HOSPITAL DE DIA TRASTORNS DE LA CONDUCTA;CALLE CIRES S/N;937533006;080095;Argentona;08;BARCELONA;09;CATALUÑA;08310;40;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;GFAUS@ITACAT.COM
0908005236;081568;ITA MARESME;CALLE BARO DE VIVER 58;937530062;080095;Argentona;08;BARCELONA;09;CATALUÑA;08310;77;C12;Hospitales especializados;20;PRIVADOS;N;;;N;ITACAT@ITACAT.COM
0908005173;080333;INSTITUT GUTTMANN;CAMINO CAN RUTI S/N;934977700;080155;Badalona;08;BARCELONA;09;CATALUÑA;08916;152;C12;Hospitales especializados;20;PRIVADOS;N;;;N;GERENCIA@GUTTMANN.COM
0908005250;081694;INSTITUT CATALA D'ONCOLOGIA - HOSPITAL GERMANS TRIAS I PUJOL;CARRETERA CANYET S/N;934651200;080155;Badalona;08;BARCELONA;09;CATALUÑA;08916;36;C12;Hospitales especializados;8;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;N;;;N;CCALLE@ICONCOLOGIA.NET
0908005214;080689;CENTRE SOCIOSANITARI EL CARME;CAMINO SANT JERONI DE LA MURTRA, 60;935074710;080155;Badalona;08;BARCELONA;09;CATALUÑA;08917;210;C13;Hospitales de media y larga estancia;6;MUNICIPIO;N;;;N;GERENCIABSA@BSA.CAT
0908005135;080673;HOSPITAL MUNICIPAL DE BADALONA;VIA AUGUSTA, 9;934648300;080155;Badalona;08;BARCELONA;09;CATALUÑA;08911;140;C11;Hospitales Generales;6;MUNICIPIO;N;;;N;GERENCIABSA@BSA.CAT
0908005205;080667;HOSPITAL UNIVERSITARI GERMANS TRIAS I PUJOL DE BADALONA;CARRETERA CANYET S/N;934651200;080155;Badalona;08;BARCELONA;09;CATALUÑA;08916;516;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA.GERMANSTRIAS@GENCAT.NET
0908005161;080142;CLINICA MC COPERNIC;CALLE COPERNIC 58;934141992;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08006;60;C11;Hospitales Generales;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;INFO@MC-MUTUAL.COM
0908005166;080168;HOSPITAL EGARSAT SANT HONORAT;AVENIDA TIBIDABO 20;932127000;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08022;14;C11;Hospitales Generales;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;EGARSAT@EGARSAT.ES
0908005268;080155;CLINICA MC LONDRES;CALLE LONDRES 28-38;934577200;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08029;22;C11;Hospitales Generales;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;INFO@MC-MUTUAL.COM
0908005159;080116;FREMAP, HOSPITAL DE BARCELONA;CALLE MADRAZO 8;934169100;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08006;62;C11;Hospitales Generales;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;ADMISION_BARCELONA@FREMAP.ES
0908014888;082279;EATICA;CALLE ANGLI 64;620407483;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08017;32;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;S;MAILTO:MONTSE.S.POVEDANO@EATICA.COM
0908014829;082268;RONDA DE DALT, CENTRE SOCIOSANITARI;CALLE PARE MARIANA 15;937064156;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08035;34;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;S;INFO@RONDADEDALTRESIDENCIAL.COM
0908005167;080235;CLINICA SAGRADA FAMILIA;CALLE TORRAS  I  PUJALT 1;932122300;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08022;150;C11;Hospitales Generales;20;PRIVADOS;N;;;N;INFO@CLINICASAGRADAFAMILIA.COM
0908005298;082145;CENTRE SOCIOSANITARI DEL CENTRE INTEGRAL DE SALUT COTXERES;AVENIDA BORBO 18-30;932438991;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08016;209;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;JSERRAT@CONSORCI.ORG
0908005279;081920;CENTRE INTEGRAL DE SERVEIS EN SALUT MENTAL COMUNITARIA;CALLE VERNTALLAT 11-19;932184908;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08024;25;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;CIS@ARAPDIS.ORG
0908005270;081874;CLINICA GALATEA;CALLE PALAFOLLS 15-19;932057267;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08017;22;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;INFO@CLINICA-GALATEA.COM
0908005174;080253;HOSPITAL MARE DE DEU DE LA MERCE;PASEO UNIVERSAL 34;934275250;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08042;113;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;
0908005170;080327;HOSPITAL DE NENS DE BARCELONA;CALLE CONSELL DE CENT 437;932310512;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08009;18;C12;Hospitales especializados;20;PRIVADOS;N;;;N;INFORMACO@HOSPITALDENENS.COM
0908005147;080575;CLINICA COROLEU - SSR HESTIA.;CALLE COROLEU 50;931165500;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08030;74;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;ROSA.PUJOL@HESTIAALLIANCE.ORG
0908005145;080497;CENTRE HOSPITALARI POLICLINICA BARCELONA;CALLE GUILLEM TELL 4;934161616;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08006;28;C11;Hospitales Generales;20;PRIVADOS;N;;;N;GERENCIA@POLICLINICABARCELONA.COM
0908005142;080399;HOSPITAL QUIRONSALUD BARCELONA;PLAZA ALFONS COMIN 5-7;932850000;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08023;192;C11;Hospitales Generales;20;PRIVADOS;N;;;N;DIRECCION.CQB@QUIRON.ES
0908005138;080370;CLINICA CORACHAN;CALLE BUIGAS 19;932545800;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08017;162;C11;Hospitales Generales;20;PRIVADOS;N;;;N;TLEGIDO@CORACHAN.COM
0908005276;081942;LEPANT RESIDENCIAL QGG, SL;CALLE LEPANT 401-403;934507438;080193;Barcelona;08;BARCELONA;09;CATALUÑA;08025;31;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;ANDRESMANERO@HOTMAIL.COM
